Action, games, score, coin, xp, level, staples, commons, specials
Dupe special, 1622, 31800, 784, 2559090, 145, 19, 27, 30
Dupe special, 1635, 31800, 1026, 2579760, 147, 19, 27, 30
Bought common, 1647, 31800, 59, 2598840, 147, 19, 28, 30
Dupe common, 1663, 31800, 903, 2624280, 149, 19, 28, 30
Dupe special, 1675, 31800, 836, 2643360, 150, 19, 28, 30
Dupe special, 1687, 31800, 769, 2662440, 151, 19, 28, 30
Dupe common, 1700, 31800, 986, 2683110, 152, 19, 28, 30
Dupe special, 1711, 31800, 760, 2700600, 153, 19, 28, 30
Bought common, 1724, 31800, 102, 2721270, 154, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Dupe staple, 37, 27000, 314, 40140, 17, 6, 0, 0
Bought special, 50, 31800, 111, 59610, 21, 6, 0, 1
Bought staple, 56, 31800, 65, 69150, 21, 7, 0, 1
Dupe staple, 62, 31800, 394, 78690, 21, 7, 0, 1
Bought special, 76, 31800, 45, 100950, 23, 7, 0, 2
Bought common, 93, 31800, 148, 127980, 24, 7, 1, 2
Bought special, 110, 31800, 251, 155010, 25, 7, 1, 3
Dupe staple, 114, 31800, 287, 161370, 26, 7, 1, 3
Bought staple, 119, 31800, 82, 169320, 26, 8, 1, 3
Bought special, 135, 31800, 26, 194760, 27, 8, 1, 4
Dupe staple, 140, 31800, 346, 202710, 28, 8, 1, 4
Bought special, 155, 31800, 6, 226560, 29, 8, 1, 5
Bought staple, 161, 31800, 85, 236100, 29, 9, 1, 5
Bought staple, 166, 31800, 30, 244050, 30, 10, 1, 5
Bought special, 183, 31800, 133, 271080, 31, 10, 1, 6
Bought special, 200, 31800, 236, 298110, 32, 10, 1, 7
Dupe staple, 204, 31800, 272, 304470, 33, 10, 1, 7
Dupe special, 220, 31800, 966, 329910, 34, 10, 1, 7
Bought staple, 221, 31800, 125, 331500, 34, 11, 1, 7
Bought staple, 226, 31800, 70, 339450, 35, 12, 1, 7
Bought common, 242, 31800, 14, 364890, 36, 12, 2, 7
Bought special, 260, 31800, 276, 393510, 37, 12, 2, 8
Bought special, 276, 31800, 95, 418950, 38, 12, 2, 9
Bought common, 291, 31800, 30, 442800, 40, 12, 3, 9
Bought special, 308, 31800, 8, 469830, 41, 12, 3, 10
Dupe staple, 314, 31800, 487, 479370, 42, 12, 3, 10
Bought common, 329, 31800, 147, 503220, 43, 12, 4, 10
Bought staple, 334, 31800, 67, 511170, 43, 13, 4, 10
Bought common, 350, 31800, 11, 536610, 44, 13, 5, 10
Dupe common, 367, 31800, 889, 563640, 46, 13, 5, 10
Bought special, 379, 31800, 72, 582720, 47, 13, 5, 11
Bought common, 395, 31800, 16, 608160, 48, 13, 6, 11
Dupe staple, 401, 31800, 345, 617700, 48, 13, 6, 11
Bought common, 416, 31800, 155, 641550, 50, 13, 7, 11
Bought staple, 421, 31800, 75, 649500, 50, 14, 7, 11
Dupe staple, 427, 31800, 279, 659040, 50, 14, 7, 11
Bought special, 441, 31800, 55, 681300, 52, 14, 7, 12
Bought common, 458, 31800, 33, 708330, 53, 14, 8, 12
Bought special, 475, 31800, 136, 735360, 54, 14, 8, 13
Dupe special, 490, 31800, 821, 759210, 56, 14, 8, 13
Bought common, 503, 31800, 163, 779880, 57, 14, 9, 13
Dupe staple, 509, 31800, 367, 789420, 57, 14, 9, 13
Dupe special, 524, 31800, 902, 813270, 58, 14, 9, 13
Bought staple, 525, 31800, 61, 814860, 58, 15, 9, 13
Bought staple, 530, 31800, 131, 822810, 59, 16, 9, 13
Dupe staple, 536, 31800, 335, 832350, 59, 16, 9, 13
Dupe staple, 540, 31800, 346, 838710, 59, 16, 9, 13
Dupe common, 555, 31800, 906, 862560, 61, 16, 9, 13
Bought special, 567, 31800, 89, 881640, 62, 16, 9, 14
Dupe staple, 572, 31800, 259, 889590, 62, 16, 9, 14
Bought special, 588, 31800, 78, 915030, 63, 16, 9, 15
Bought common, 604, 31800, 172, 940470, 65, 16, 10, 15
Dupe staple, 610, 31800, 501, 950010, 65, 16, 10, 15
Dupe common, 624, 31800, 752, 972270, 66, 16, 10, 15
Bought special, 637, 31800, 94, 992940, 67, 16, 10, 16
Dupe special, 653, 31800, 788, 1018380, 68, 16, 10, 16
Dupe common, 666, 31800, 880, 1039050, 69, 16, 10, 16
Bought special, 678, 31800, 63, 1058130, 70, 16, 10, 17
Bought common, 694, 31800, 157, 1083570, 72, 16, 11, 17
Bought common, 710, 31800, 101, 1109010, 73, 16, 12, 17
Dupe staple, 716, 31800, 305, 1118550, 73, 16, 12, 17
Bought common, 730, 31800, 81, 1140810, 75, 16, 13, 17
Bought common, 747, 31800, 59, 1167840, 76, 16, 14, 17
Dupe staple, 753, 31800, 388, 1177380, 76, 16, 14, 17
Bought special, 767, 31800, 39, 1199640, 78, 16, 14, 18
Dupe common, 784, 31800, 892, 1226670, 79, 16, 14, 18
Bought special, 796, 31800, 75, 1245750, 80, 16, 14, 19
Dupe special, 812, 31800, 769, 1271190, 81, 16, 14, 19
Bought special, 825, 31800, 111, 1291860, 82, 16, 14, 20
Bought special, 841, 31800, 55, 1317300, 83, 16, 14, 21
Dupe special, 857, 31800, 774, 1342740, 85, 16, 14, 21
Bought common, 870, 31800, 241, 1363410, 86, 16, 15, 21
Dupe special, 886, 31800, 810, 1388850, 87, 16, 15, 21
Dupe common, 899, 31800, 902, 1409520, 88, 16, 15, 21
Bought staple, 900, 31800, 186, 1411110, 88, 17, 15, 21
Bought common, 916, 31800, 5, 1436550, 89, 17, 16, 21
Dupe special, 932, 31800, 849, 1461990, 91, 17, 16, 21
Bought common, 944, 31800, 32, 1481070, 92, 17, 17, 21
Bought common, 961, 31800, 135, 1508100, 93, 17, 18, 21
Bought special, 978, 31800, 113, 1535130, 94, 17, 18, 22
Bought common, 994, 31800, 207, 1560570, 96, 17, 19, 22
Dupe common, 1010, 31800, 901, 1586010, 97, 17, 19, 22
Dupe common, 1022, 31800, 834, 1605090, 98, 17, 19, 22
Bought staple, 1024, 31800, 152, 1608270, 98, 18, 19, 22
Dupe common, 1040, 31800, 846, 1633710, 99, 18, 19, 22
Dupe staple, 1041, 31800, 255, 1635300, 99, 18, 19, 22
Bought special, 1056, 31800, 65, 1659150, 101, 18, 19, 23
Dupe special, 1072, 31800, 759, 1684590, 102, 18, 19, 23
Bought common, 1085, 31800, 101, 1705260, 103, 18, 20, 23
Dupe staple, 1090, 31800, 271, 1713210, 103, 18, 20, 23
Bought special, 1106, 31800, 90, 1738650, 104, 18, 20, 24
Dupe staple, 1110, 31800, 251, 1745010, 105, 18, 20, 24
Dupe common, 1126, 31800, 820, 1770450, 106, 18, 20, 24
Bought common, 1138, 31800, 3, 1789530, 107, 18, 21, 24
Bought special, 1155, 31800, 106, 1816560, 108, 18, 21, 25
Dupe common, 1170, 31800, 791, 1840410, 110, 18, 21, 25
Bought staple, 1172, 31800, 109, 1843590, 110, 19, 21, 25
Dupe common, 1189, 31800, 837, 1870620, 111, 19, 21, 25
Dupe special, 1201, 31800, 895, 1889700, 112, 19, 21, 25
Dupe special, 1213, 31800, 828, 1908780, 113, 19, 21, 25
Dupe special, 1225, 31800, 761, 1927860, 114, 19, 21, 25
Dupe common, 1238, 31800, 853, 1948530, 115, 19, 21, 25
Bought special, 1250, 31800, 161, 1967610, 116, 19, 21, 26
Dupe special, 1267, 31800, 889, 1994640, 117, 19, 21, 26
Bought special, 1279, 31800, 72, 2013720, 118, 19, 21, 27
Bought common, 1295, 31800, 166, 2039160, 120, 19, 22, 27
Bought common, 1311, 31800, 110, 2064600, 121, 19, 23, 27
Bought common, 1328, 31800, 88, 2091630, 122, 19, 24, 27
Dupe special, 1344, 31800, 782, 2117070, 123, 19, 24, 27
Dupe special, 1357, 31800, 874, 2137740, 124, 19, 24, 27
Dupe special, 1369, 31800, 807, 2156820, 125, 19, 24, 27
Bought common, 1381, 31800, 115, 2175900, 126, 19, 25, 27
Dupe common, 1397, 31800, 834, 2201340, 128, 19, 25, 27
Bought special, 1409, 31800, 17, 2220420, 129, 19, 25, 28
Dupe special, 1426, 31800, 870, 2247450, 130, 19, 25, 28
Bought common, 1438, 31800, 53, 2266530, 131, 19, 26, 28
Dupe special, 1455, 31800, 906, 2293560, 132, 19, 26, 28
Bought special, 1467, 31800, 89, 2312640, 133, 19, 26, 29
Bought common, 1483, 31800, 33, 2338080, 134, 19, 27, 29
Dupe common, 1499, 31800, 752, 2363520, 136, 19, 27, 29
Dupe common, 1511, 31800, 810, 2382600, 137, 19, 27, 29
Bought common, 1524, 31800, 152, 2403270, 138, 19, 28, 29
Dupe common, 1540, 31800, 846, 2428710, 139, 19, 28, 29
Dupe common, 1552, 31800, 779, 2447790, 140, 19, 28, 29
Dupe special, 1565, 31800, 871, 2468460, 141, 19, 28, 29
Dupe special, 1577, 31800, 804, 2487540, 142, 19, 28, 29
Dupe common, 1590, 31800, 1021, 2508210, 143, 19, 28, 29
Dupe special, 1601, 31800, 795, 2525700, 144, 19, 28, 29
Bought common, 1614, 31800, 137, 2546370, 145, 19, 29, 29
Dupe special, 1630, 31800, 831, 2571810, 146, 19, 29, 29
Dupe special, 1642, 31800, 764, 2590890, 147, 19, 29, 29
Dupe special, 1655, 31800, 856, 2611560, 148, 19, 29, 29
Dupe common, 1667, 31800, 789, 2630640, 149, 19, 29, 29
Bought special, 1680, 31800, 256, 2651310, 150, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought common, 37, 27000, 64, 40140, 17, 4, 1, 0
Bought staple, 42, 29400, 56, 47310, 18, 5, 1, 0
Bought special, 58, 31800, 133, 72330, 21, 5, 1, 1
Bought staple, 63, 31800, 203, 80280, 22, 6, 1, 1
Bought common, 79, 31800, 22, 105720, 23, 6, 2, 1
Dupe staple, 85, 31800, 351, 115260, 23, 6, 2, 1
Bought common, 100, 31800, 286, 139110, 25, 6, 3, 1
Bought staple, 105, 31800, 81, 147060, 25, 7, 3, 1
Bought special, 121, 31800, 25, 172500, 26, 7, 3, 2
Bought common, 138, 31800, 153, 199530, 28, 7, 4, 2
Bought special, 154, 31800, 97, 224970, 29, 7, 4, 3
Bought staple, 160, 31800, 176, 234510, 29, 8, 4, 3
Bought common, 176, 31800, 145, 259950, 31, 8, 5, 3
Bought special, 192, 31800, 89, 285390, 32, 8, 5, 4
Dupe special, 209, 31800, 817, 312420, 33, 8, 5, 4
Bought staple, 210, 31800, 101, 314010, 33, 9, 5, 4
Dupe special, 226, 31800, 820, 339450, 35, 9, 5, 4
Bought staple, 228, 31800, 138, 342630, 35, 10, 5, 4
Bought staple, 233, 31800, 58, 350580, 35, 11, 5, 4
Bought special, 250, 31800, 161, 377610, 36, 11, 5, 5
Bought special, 266, 31800, 130, 403050, 38, 11, 5, 6
Dupe common, 282, 31800, 824, 428490, 39, 11, 5, 6
Bought staple, 284, 31800, 142, 431670, 39, 12, 5, 6
Dupe staple, 289, 31800, 337, 439620, 40, 12, 5, 6
Bought staple, 293, 31800, 98, 445980, 40, 13, 5, 6
Bought common, 310, 31800, 201, 473010, 41, 13, 6, 6
Bought special, 326, 31800, 20, 498450, 42, 13, 6, 7
Bought special, 342, 31800, 114, 523890, 44, 13, 6, 8
Bought special, 359, 31800, 92, 550920, 45, 13, 6, 9
Dupe staple, 364, 31800, 262, 558870, 45, 13, 6, 9
Bought special, 379, 31800, 72, 582720, 47, 13, 6, 10
Dupe staple, 385, 31800, 401, 592260, 47, 13, 6, 10
Bought staple, 389, 31800, 37, 598620, 47, 14, 6, 10
Bought special, 405, 31800, 131, 624060, 49, 14, 6, 11
Bought special, 421, 31800, 75, 649500, 50, 14, 6, 12
Bought staple, 427, 31800, 29, 659040, 50, 15, 6, 12
Bought common, 443, 31800, 123, 684480, 52, 15, 7, 12
Bought common, 460, 31800, 226, 711510, 53, 15, 8, 12
Bought special, 476, 31800, 45, 736950, 54, 15, 8, 13
Bought special, 492, 31800, 139, 762390, 56, 15, 8, 14
Bought staple, 498, 31800, 93, 771930, 56, 16, 8, 14
Dupe staple, 503, 31800, 413, 779880, 57, 16, 8, 14
Bought staple, 507, 31800, 49, 786240, 57, 17, 8, 14
Bought common, 524, 31800, 152, 813270, 58, 17, 9, 14
Bought staple, 529, 31800, 97, 821220, 59, 18, 9, 14
Bought common, 545, 31800, 41, 846660, 60, 18, 10, 14
Dupe staple, 551, 31800, 370, 856200, 60, 18, 10, 14
Bought common, 566, 31800, 180, 880050, 62, 18, 11, 14
Bought common, 582, 31800, 124, 905490, 63, 18, 12, 14
Bought common, 599, 31800, 102, 932520, 64, 18, 13, 14
Bought special, 615, 31800, 46, 957960, 65, 18, 13, 15
Bought special, 631, 31800, 140, 983400, 67, 18, 13, 16
Bought special, 648, 31800, 118, 1010430, 68, 18, 13, 17
Bought common, 664, 31800, 62, 1035870, 69, 18, 14, 17
Bought special, 680, 31800, 156, 1061310, 71, 18, 14, 18
Bought special, 697, 31800, 134, 1088340, 72, 18, 14, 19
Dupe staple, 702, 31800, 304, 1096290, 72, 18, 14, 19
Bought common, 717, 31800, 114, 1120140, 74, 18, 15, 19
Dupe staple, 722, 31800, 284, 1128090, 74, 18, 15, 19
Bought common, 738, 31800, 103, 1153530, 75, 18, 16, 19
Dupe special, 754, 31800, 797, 1178970, 76, 18, 16, 19
Bought common, 767, 31800, 289, 1199640, 78, 18, 17, 19
Dupe special, 782, 31800, 824, 1223490, 79, 18, 17, 19
Bought common, 794, 31800, 7, 1242570, 80, 18, 18, 19
Dupe common, 811, 31800, 860, 1269600, 81, 18, 18, 19
Bought special, 823, 31800, 43, 1288680, 82, 18, 18, 20
Bought special, 840, 31800, 146, 1315710, 83, 18, 18, 21
Dupe staple, 845, 31800, 341, 1323660, 84, 18, 18, 21
Dupe staple, 850, 31800, 511, 1331610, 84, 18, 18, 21
Dupe special, 864, 31800, 762, 1353870, 85, 18, 18, 21
Bought common, 877, 31800, 104, 1374540, 86, 18, 19, 21
Dupe staple, 881, 31800, 265, 1380900, 87, 18, 19, 21
Bought common, 897, 31800, 84, 1406340, 88, 18, 20, 21
Dupe common, 913, 31800, 778, 1431780, 89, 18, 20, 21
Bought special, 926, 31800, 120, 1452450, 90, 18, 20, 22
Bought special, 942, 31800, 64, 1477890, 91, 18, 20, 23
Dupe common, 958, 31800, 783, 1503330, 93, 18, 20, 23
Dupe special, 970, 31800, 841, 1522410, 94, 18, 20, 23
Bought special, 982, 31800, 24, 1541490, 95, 18, 20, 24
Bought common, 999, 31800, 2, 1568520, 96, 18, 21, 24
Bought special, 1016, 31800, 105, 1595550, 97, 18, 21, 25
Dupe common, 1031, 31800, 790, 1619400, 99, 18, 21, 25
Bought common, 1044, 31800, 132, 1640070, 100, 18, 22, 25
Bought common, 1060, 31800, 76, 1665510, 101, 18, 23, 25
Dupe special, 1077, 31800, 804, 1692540, 102, 18, 23, 25
Dupe special, 1090, 31800, 1021, 1713210, 103, 18, 23, 25
Bought special, 1101, 31800, 45, 1730700, 104, 18, 23, 26
Bought special, 1118, 31800, 23, 1757730, 105, 18, 23, 27
Bought common, 1134, 31800, 117, 1783170, 107, 18, 24, 27
Bought staple, 1140, 31800, 196, 1792710, 107, 19, 24, 27
Dupe special, 1156, 31800, 765, 1818150, 108, 19, 24, 27
Dupe common, 1169, 31800, 857, 1838820, 109, 19, 24, 27
Bought special, 1180, 31800, 6, 1856310, 110, 19, 24, 28
Dupe common, 1197, 31800, 884, 1883340, 112, 19, 24, 28
Dupe special, 1209, 31800, 817, 1902420, 113, 19, 24, 28
Bought common, 1221, 31800, 125, 1921500, 114, 19, 25, 28
Dupe common, 1238, 31800, 853, 1948530, 115, 19, 25, 28
Dupe common, 1250, 31800, 911, 1967610, 116, 19, 25, 28
Dupe special, 1262, 31800, 844, 1986690, 117, 19, 25, 28
Dupe common, 1274, 31800, 777, 2005770, 118, 19, 25, 28
Bought special, 1287, 31800, 119, 2026440, 119, 19, 25, 29
Dupe special, 1303, 31800, 813, 2051880, 120, 19, 25, 29
Dupe common, 1316, 31800, 905, 2072550, 121, 19, 25, 29
Dupe special, 1328, 31800, 838, 2091630, 122, 19, 25, 29
Bought special, 1340, 31800, 146, 2110710, 123, 19, 25, 30
Dupe common, 1357, 31800, 874, 2137740, 124, 19, 25, 30
Dupe special, 1369, 31800, 807, 2156820, 125, 19, 25, 30
Dupe special, 1381, 31800, 865, 2175900, 126, 19, 25, 30
Dupe special, 1393, 31800, 798, 2194980, 127, 19, 25, 30
Bought common, 1406, 31800, 140, 2215650, 128, 19, 26, 30
Dupe common, 1421, 31800, 825, 2239500, 130, 19, 26, 30
Bought common, 1434, 31800, 167, 2260170, 131, 19, 27, 30
Dupe special, 1450, 31800, 861, 2285610, 132, 19, 27, 30
Dupe common, 1462, 31800, 794, 2304690, 133, 19, 27, 30
Dupe special, 1475, 31800, 886, 2325360, 134, 19, 27, 30
Dupe special, 1487, 31800, 819, 2344440, 135, 19, 27, 30
Dupe common, 1499, 31800, 752, 2363520, 136, 19, 27, 30
Dupe common, 1511, 31800, 810, 2382600, 137, 19, 27, 30
Dupe special, 1524, 31800, 902, 2403270, 138, 19, 27, 30
Dupe special, 1536, 31800, 835, 2422350, 139, 19, 27, 30
Dupe special, 1548, 31800, 768, 2441430, 140, 19, 27, 30
Bought common, 1560, 31800, 76, 2460510, 141, 19, 28, 30
Dupe common, 1577, 31800, 804, 2487540, 142, 19, 28, 30
Dupe special, 1590, 31800, 1021, 2508210, 143, 19, 28, 30
Dupe special, 1601, 31800, 795, 2525700, 144, 19, 28, 30
Bought common, 1614, 31800, 137, 2546370, 145, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought special, 26, 24600, 64, 25890, 14, 2, 0, 1
Bought staple, 32, 25800, 95, 33450, 15, 3, 0, 1
Dupe staple, 37, 27000, 314, 40140, 17, 3, 0, 1
Bought staple, 40, 28200, 12, 44370, 18, 4, 0, 1
Bought staple, 46, 30600, 56, 53310, 19, 5, 0, 1
Dupe staple, 50, 31800, 361, 59610, 21, 5, 0, 1
Bought staple, 55, 31800, 156, 67560, 21, 6, 0, 1
Bought staple, 60, 31800, 76, 75510, 21, 7, 0, 1
Bought staple, 65, 31800, 21, 83460, 22, 8, 0, 1
Bought staple, 71, 31800, 100, 93000, 22, 9, 0, 1
Bought special, 88, 31800, 228, 120030, 24, 9, 0, 2
Bought staple, 93, 31800, 148, 127980, 24, 10, 0, 2
Bought common, 110, 31800, 251, 155010, 25, 10, 1, 2
Bought staple, 114, 31800, 37, 161370, 26, 11, 1, 2
Bought special, 131, 31800, 140, 188400, 27, 11, 1, 3
Dupe common, 148, 31800, 868, 215430, 28, 11, 1, 3
Dupe staple, 149, 31800, 277, 217020, 28, 11, 1, 3
Bought special, 163, 31800, 53, 239280, 30, 11, 1, 4
Bought staple, 169, 31800, 7, 248820, 30, 12, 1, 4
Dupe staple, 175, 31800, 336, 258360, 30, 12, 1, 4
Bought common, 190, 31800, 271, 282210, 32, 12, 2, 4
Bought staple, 195, 31800, 66, 290160, 32, 13, 2, 4
Bought special, 211, 31800, 10, 315600, 33, 13, 2, 5
Bought common, 228, 31800, 138, 342630, 35, 13, 3, 5
Bought common, 244, 31800, 82, 368070, 36, 13, 4, 5
Dupe staple, 250, 31800, 411, 377610, 36, 13, 4, 5
Dupe staple, 253, 31800, 288, 382380, 37, 13, 4, 5
Bought staple, 258, 31800, 83, 390330, 37, 14, 4, 5
Bought staple, 263, 31800, 3, 398280, 37, 15, 4, 5
Dupe staple, 269, 31800, 357, 407820, 38, 15, 4, 5
Bought special, 284, 31800, 142, 431670, 39, 15, 4, 6
Bought common, 300, 31800, 86, 457110, 40, 15, 5, 6
Dupe staple, 305, 31800, 281, 465060, 41, 15, 5, 6
Bought common, 320, 31800, 66, 488910, 42, 15, 6, 6
Bought special, 337, 31800, 44, 515940, 43, 15, 6, 7
Bought common, 353, 31800, 138, 541380, 45, 15, 7, 7
Bought common, 370, 31800, 241, 568410, 46, 15, 8, 7
Bought special, 386, 31800, 60, 593850, 47, 15, 8, 8
Bought special, 402, 31800, 154, 619290, 49, 15, 8, 9
Dupe special, 419, 31800, 882, 646320, 50, 15, 8, 9
Dupe staple, 420, 31800, 416, 647910, 50, 15, 8, 9
Bought staple, 424, 31800, 52, 654270, 50, 16, 8, 9
Bought common, 440, 31800, 146, 679710, 52, 16, 9, 9
Dupe common, 457, 31800, 874, 706740, 53, 16, 9, 9
Bought special, 469, 31800, 57, 725820, 54, 16, 9, 10
Dupe common, 485, 31800, 751, 751260, 55, 16, 9, 10
Bought staple, 487, 31800, 69, 754440, 55, 17, 9, 10
Bought common, 503, 31800, 163, 779880, 57, 17, 10, 10
Bought common, 520, 31800, 266, 806910, 58, 17, 11, 10
Bought special, 536, 31800, 85, 832350, 59, 17, 11, 11
Bought common, 552, 31800, 29, 857790, 60, 17, 12, 11
Dupe common, 569, 31800, 907, 884820, 62, 17, 12, 11
Dupe staple, 570, 31800, 441, 886410, 62, 17, 12, 11
Dupe staple, 574, 31800, 327, 892770, 62, 17, 12, 11
Bought common, 590, 31800, 271, 918210, 63, 17, 13, 11
Bought special, 605, 31800, 81, 942060, 65, 17, 13, 12
Bought special, 621, 31800, 25, 967500, 66, 17, 13, 13
Bought special, 638, 31800, 3, 994530, 67, 17, 13, 14
Bought common, 654, 31800, 97, 1019970, 69, 17, 14, 14
Bought common, 670, 31800, 41, 1045410, 70, 17, 15, 14
Bought special, 687, 31800, 19, 1072440, 71, 17, 15, 15
Bought common, 704, 31800, 272, 1099470, 73, 17, 16, 15
Dupe staple, 709, 31800, 317, 1107420, 73, 17, 16, 15
Bought common, 724, 31800, 102, 1131270, 74, 17, 17, 15
Dupe common, 740, 31800, 796, 1156710, 75, 17, 17, 15
Bought common, 753, 31800, 138, 1177380, 76, 17, 18, 15
Dupe staple, 758, 31800, 333, 1185330, 77, 17, 18, 15
Bought special, 773, 31800, 118, 1209180, 78, 17, 18, 16
Bought common, 790, 31800, 221, 1236210, 79, 17, 19, 16
Dupe special, 805, 31800, 781, 1260060, 81, 17, 19, 16
Dupe staple, 807, 31800, 349, 1263240, 81, 17, 19, 16
Bought special, 822, 31800, 134, 1287090, 82, 17, 19, 17
Dupe staple, 828, 31800, 338, 1296630, 82, 17, 19, 17
Bought special, 843, 31800, 273, 1320480, 84, 17, 19, 18
Dupe common, 859, 31800, 842, 1345920, 85, 17, 19, 18
Bought common, 871, 31800, 150, 1365000, 86, 17, 20, 18
Bought special, 888, 31800, 128, 1392030, 87, 17, 20, 19
Dupe special, 904, 31800, 822, 1417470, 88, 17, 20, 19
Dupe special, 916, 31800, 755, 1436550, 89, 17, 20, 19
Bought special, 929, 31800, 97, 1457220, 90, 17, 20, 20
Dupe staple, 933, 31800, 258, 1463580, 91, 17, 20, 20
Dupe special, 949, 31800, 827, 1489020, 92, 17, 20, 20
Bought special, 961, 31800, 135, 1508100, 93, 17, 20, 21
Bought special, 978, 31800, 113, 1535130, 94, 17, 20, 22
Bought special, 994, 31800, 207, 1560570, 96, 17, 20, 23
Dupe special, 1010, 31800, 901, 1586010, 97, 17, 20, 23
Dupe common, 1022, 31800, 834, 1605090, 98, 17, 20, 23
Bought common, 1034, 31800, 17, 1624170, 99, 17, 21, 23
Dupe special, 1051, 31800, 870, 1651200, 100, 17, 21, 23
Bought common, 1063, 31800, 53, 1670280, 101, 17, 22, 23
Dupe special, 1080, 31800, 906, 1697310, 102, 17, 22, 23
Bought special, 1092, 31800, 89, 1716390, 103, 17, 22, 24
Dupe staple, 1097, 31800, 284, 1724340, 104, 17, 22, 24
Dupe staple, 1101, 31800, 295, 1730700, 104, 17, 22, 24
Bought special, 1117, 31800, 114, 1756140, 105, 17, 22, 25
Dupe special, 1132, 31800, 799, 1779990, 107, 17, 22, 25
Dupe staple, 1134, 31800, 367, 1783170, 107, 17, 22, 25
Bought common, 1149, 31800, 27, 1807020, 108, 17, 23, 25
Dupe staple, 1155, 31800, 356, 1816560, 108, 17, 23, 25
Bought special, 1170, 31800, 291, 1840410, 110, 17, 23, 26
Dupe staple, 1175, 31800, 336, 1848360, 110, 17, 23, 26
Dupe common, 1190, 31800, 871, 1872210, 111, 17, 23, 26
Bought common, 1202, 31800, 54, 1891290, 112, 17, 24, 26
Dupe staple, 1208, 31800, 408, 1900830, 113, 17, 24, 26
Dupe staple, 1211, 31800, 260, 1905600, 113, 17, 24, 26
Dupe staple, 1216, 31800, 305, 1913550, 113, 17, 24, 26
Bought special, 1231, 31800, 90, 1937400, 114, 17, 24, 27
Dupe staple, 1236, 31800, 285, 1945350, 115, 17, 24, 27
Dupe staple, 1240, 31800, 296, 1951710, 115, 17, 24, 27
Bought common, 1256, 31800, 115, 1977150, 116, 17, 25, 27
Dupe staple, 1260, 31800, 276, 1983510, 117, 17, 25, 27
Dupe staple, 1265, 31800, 321, 1991460, 117, 17, 25, 27
Bought staple, 1270, 31800, 391, 1999410, 118, 18, 25, 27
Dupe staple, 1274, 31800, 277, 2005770, 118, 18, 25, 27
Dupe staple, 1279, 31800, 322, 2013720, 118, 18, 25, 27
Bought common, 1294, 31800, 107, 2037570, 119, 18, 26, 27
Dupe special, 1310, 31800, 951, 2063010, 121, 18, 26, 27
Bought special, 1322, 31800, 134, 2082090, 122, 18, 26, 28
Dupe staple, 1328, 31800, 338, 2091630, 122, 18, 26, 28
Dupe special, 1343, 31800, 873, 2115480, 123, 18, 26, 28
Dupe staple, 1344, 31800, 282, 2117070, 123, 18, 26, 28
Dupe staple, 1348, 31800, 318, 2123430, 124, 18, 26, 28
Dupe staple, 1352, 31800, 329, 2129790, 124, 18, 26, 28
Bought common, 1368, 31800, 148, 2155230, 125, 18, 27, 28
Bought staple, 1372, 31800, 59, 2161590, 126, 19, 27, 28
Dupe common, 1389, 31800, 787, 2188620, 127, 19, 27, 28
Dupe common, 1401, 31800, 845, 2207700, 128, 19, 27, 28
Dupe special, 1413, 31800, 778, 2226780, 129, 19, 27, 28
Bought special, 1426, 31800, 120, 2247450, 130, 19, 27, 29
Dupe special, 1442, 31800, 814, 2272890, 131, 19, 27, 29
Dupe special, 1455, 31800, 906, 2293560, 132, 19, 27, 29
Dupe common, 1467, 31800, 839, 2312640, 133, 19, 27, 29
Bought common, 1479, 31800, 22, 2331720, 134, 19, 28, 29
Dupe common, 1496, 31800, 875, 2358750, 135, 19, 28, 29
Dupe special, 1508, 31800, 808, 2377830, 136, 19, 28, 29
Dupe common, 1520, 31800, 866, 2396910, 137, 19, 28, 29
Dupe common, 1532, 31800, 799, 2415990, 138, 19, 28, 29
Bought special, 1545, 31800, 141, 2436660, 139, 19, 28, 30
Dupe common, 1560, 31800, 826, 2460510, 141, 19, 28, 30
Dupe common, 1572, 31800, 759, 2479590, 142, 19, 28, 30
Bought common, 1585, 31800, 101, 2500260, 143, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
