Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Dupe staple, 37, 15600, 262, 24120, 14, 4, 0, 0
Bought staple, 44, 16400, 111, 29860, 15, 5, 0, 0
Bought staple, 52, 18000, 86, 36860, 16, 6, 0, 0
Bought staple, 60, 18800, 251, 44260, 18, 7, 0, 0
Bought staple, 67, 20400, 95, 51200, 19, 8, 0, 0
Bought common, 90, 21200, 196, 75460, 21, 8, 1, 0
Bought common, 113, 21200, 184, 99840, 23, 8, 2, 0
Bought staple, 120, 21200, 51, 107260, 23, 9, 2, 0
Bought staple, 129, 21200, 5, 116800, 23, 10, 2, 0
Bought special, 151, 21200, 12, 140120, 25, 10, 2, 1
Dupe staple, 160, 21200, 341, 149660, 25, 10, 2, 1
Bought staple, 167, 21200, 83, 157080, 25, 11, 2, 1
Dupe staple, 174, 21200, 350, 164500, 26, 11, 2, 1
Bought staple, 180, 21200, 111, 170860, 26, 12, 2, 1
Bought staple, 188, 21200, 109, 179340, 27, 13, 2, 1
Dupe staple, 196, 21200, 332, 187820, 27, 13, 2, 1
Dupe staple, 202, 21200, 343, 194180, 27, 13, 2, 1
Bought staple, 207, 21200, 23, 199480, 28, 14, 2, 1
Bought common, 231, 21200, 92, 224920, 29, 14, 3, 1
Bought staple, 240, 21200, 171, 234460, 29, 15, 3, 1
Bought staple, 247, 21200, 63, 241880, 30, 16, 3, 1
Bought common, 270, 21200, 26, 266260, 31, 16, 4, 1
Bought staple, 280, 21200, 211, 276860, 31, 17, 4, 1
Dupe staple, 287, 21200, 353, 284280, 32, 17, 4, 1
Dupe staple, 292, 21200, 258, 289580, 32, 17, 4, 1
Dupe staple, 300, 21200, 481, 298060, 32, 17, 4, 1
Dupe staple, 304, 21200, 305, 302300, 33, 17, 4, 1
Dupe staple, 310, 21200, 316, 308660, 33, 17, 4, 1
Bought common, 332, 21200, 48, 331980, 34, 17, 5, 1
Bought common, 357, 21200, 98, 358480, 35, 17, 6, 1
Dupe staple, 363, 21200, 259, 364840, 36, 17, 6, 1
Bought common, 386, 21200, 97, 389220, 37, 17, 7, 1
Bought special, 410, 21200, 166, 414660, 38, 17, 7, 2
Bought special, 433, 21200, 4, 439040, 39, 17, 7, 3
Dupe special, 457, 21200, 848, 464480, 41, 17, 7, 3
Bought common, 474, 21200, 50, 482500, 42, 17, 8, 3
Bought special, 499, 21200, 100, 509000, 43, 17, 8, 4
Bought common, 522, 21200, 63, 533380, 44, 17, 9, 4
Dupe staple, 530, 21200, 436, 541860, 45, 17, 9, 4
Dupe staple, 536, 21200, 322, 548220, 45, 17, 9, 4
Bought common, 558, 21200, 54, 571540, 46, 17, 10, 4
Dupe staple, 566, 21200, 427, 580020, 47, 17, 10, 4
Bought common, 587, 21200, 53, 602280, 48, 17, 11, 4
Bought common, 610, 21200, 16, 626660, 49, 17, 12, 4
Dupe common, 635, 21200, 816, 653160, 50, 17, 12, 4
Bought common, 652, 21200, 18, 671180, 51, 17, 13, 4
Bought staple, 660, 21200, 141, 679660, 52, 18, 13, 4
Dupe common, 684, 21200, 835, 705100, 53, 18, 13, 4
Dupe staple, 686, 21200, 297, 707220, 53, 18, 13, 4
Bought special, 708, 21200, 29, 730540, 54, 18, 13, 5
Dupe staple, 716, 21200, 252, 739020, 54, 18, 13, 5
Bought common, 737, 21200, 28, 761280, 56, 18, 14, 5
Dupe staple, 745, 21200, 251, 769760, 56, 18, 14, 5
Bought special, 768, 21200, 89, 794140, 57, 18, 14, 6
Bought special, 791, 21200, 52, 818520, 58, 18, 14, 7
Bought common, 814, 21200, 40, 842900, 60, 18, 15, 7
Bought common, 839, 21200, 90, 869400, 61, 18, 16, 7
Dupe staple, 847, 21200, 313, 877880, 61, 18, 16, 7
Bought special, 868, 21200, 89, 900140, 63, 18, 16, 8
Bought special, 891, 21200, 52, 924520, 64, 18, 16, 9
Dupe common, 916, 21200, 852, 951020, 65, 18, 16, 9
Bought common, 933, 21200, 54, 969040, 66, 18, 17, 9
Dupe staple, 941, 21200, 277, 977520, 66, 18, 17, 9
Bought special, 962, 21200, 53, 999780, 68, 18, 17, 10
Bought common, 987, 21200, 103, 1026280, 69, 18, 18, 10
Dupe staple, 995, 21200, 326, 1034760, 69, 18, 18, 10
Bought special, 1017, 21200, 58, 1058080, 70, 18, 18, 11
Bought staple, 1024, 21200, 75, 1065500, 71, 19, 18, 11
Bought common, 1048, 21200, 19, 1090940, 72, 19, 19, 11
Bought special, 1072, 21200, 88, 1116380, 73, 19, 19, 12
Bought special, 1095, 21200, 76, 1140760, 75, 19, 19, 13
Bought special, 1119, 21200, 20, 1166200, 76, 19, 19, 14
Bought common, 1143, 21200, 89, 1191640, 77, 19, 20, 14
Dupe special, 1167, 21200, 783, 1217080, 78, 19, 20, 14
Dupe common, 1185, 21200, 841, 1236160, 79, 19, 20, 14
Dupe special, 1202, 21200, 793, 1254180, 80, 19, 20, 14
Bought special, 1220, 21200, 101, 1273260, 81, 19, 20, 15
Bought special, 1244, 21200, 45, 1298700, 82, 19, 20, 16
Dupe common, 1267, 21200, 783, 1323080, 84, 19, 20, 16
Bought special, 1285, 21200, 91, 1342160, 85, 19, 20, 17
Bought special, 1309, 21200, 35, 1367600, 86, 19, 20, 18
Bought common, 1333, 21200, 104, 1393040, 87, 19, 21, 18
Dupe special, 1357, 21200, 798, 1418480, 88, 19, 21, 18
Bought common, 1375, 21200, 106, 1437560, 89, 19, 22, 18
Dupe common, 1398, 21200, 844, 1461940, 91, 19, 22, 18
Bought special, 1415, 21200, 46, 1479960, 92, 19, 22, 19
Dupe common, 1440, 21200, 971, 1506460, 93, 19, 22, 19
Dupe special, 1457, 21200, 798, 1524480, 94, 19, 22, 19
Dupe special, 1475, 21200, 856, 1543560, 95, 19, 22, 19
Dupe special, 1492, 21200, 808, 1561580, 96, 19, 22, 19
Bought special, 1510, 21200, 116, 1580660, 97, 19, 22, 20
Bought special, 1534, 21200, 60, 1606100, 98, 19, 22, 21
Dupe common, 1558, 21200, 754, 1631540, 99, 19, 22, 21
Dupe special, 1576, 21200, 812, 1650620, 100, 19, 22, 21
Dupe special, 1593, 21200, 764, 1668640, 101, 19, 22, 21
Bought special, 1611, 21200, 72, 1687720, 102, 19, 22, 22
Dupe common, 1635, 21200, 766, 1713160, 103, 19, 22, 22
Bought special, 1653, 21200, 74, 1732240, 104, 19, 22, 23
Bought common, 1677, 21200, 18, 1757680, 105, 19, 23, 23
Bought common, 1700, 21200, 131, 1782060, 107, 19, 24, 23
Bought special, 1724, 21200, 75, 1807500, 108, 19, 24, 24
Dupe special, 1748, 21200, 769, 1832940, 109, 19, 24, 24
Bought special, 1766, 21200, 77, 1852020, 110, 19, 24, 25
Bought common, 1790, 21200, 146, 1877460, 111, 19, 25, 25
Dupe common, 1812, 21200, 778, 1900780, 113, 19, 25, 25
Dupe special, 1830, 21200, 836, 1919860, 114, 19, 25, 25
Bought common, 1849, 21200, 125, 1940000, 115, 19, 26, 25
Dupe special, 1872, 21200, 838, 1964380, 116, 19, 26, 25
Dupe common, 1890, 21200, 896, 1983460, 117, 19, 26, 25
Dupe common, 1908, 21200, 829, 2002540, 118, 19, 26, 25
Bought special, 1925, 21200, 31, 2020560, 119, 19, 26, 26
Dupe common, 1950, 21200, 956, 2047060, 120, 19, 26, 26
Dupe special, 1967, 21200, 783, 2065080, 121, 19, 26, 26
Bought common, 1985, 21200, 91, 2084160, 122, 19, 27, 26
Dupe common, 2009, 21200, 785, 2109600, 123, 19, 27, 26
Bought common, 2027, 21200, 93, 2128680, 124, 19, 28, 26
Bought special, 2050, 21200, 56, 2153060, 125, 19, 28, 27
Dupe special, 2075, 21200, 1006, 2179560, 127, 19, 28, 27
Dupe special, 2092, 21200, 808, 2197580, 127, 19, 28, 27
Dupe common, 2110, 21200, 866, 2216660, 128, 19, 28, 27
Dupe special, 2128, 21200, 799, 2235740, 129, 19, 28, 27
Dupe common, 2145, 21200, 751, 2253760, 130, 19, 28, 27
Dupe special, 2163, 21200, 809, 2272840, 131, 19, 28, 27
Bought common, 2180, 21200, 11, 2290860, 132, 19, 29, 27
Dupe common, 2205, 21200, 811, 2317360, 133, 19, 29, 27
Bought special, 2222, 21200, 13, 2335380, 134, 19, 29, 28
Dupe common, 2245, 21200, 751, 2359760, 136, 19, 29, 28
Dupe special, 2264, 21200, 915, 2379900, 137, 19, 29, 28
Dupe special, 2282, 21200, 823, 2398980, 137, 19, 29, 28
Dupe special, 2300, 21200, 881, 2418060, 138, 19, 29, 28
Dupe common, 2318, 21200, 814, 2437140, 139, 19, 29, 28
Bought special, 2335, 21200, 16, 2455160, 140, 19, 29, 29
Dupe common, 2358, 21200, 754, 2479540, 142, 19, 29, 29
Dupe special, 2377, 21200, 918, 2499680, 143, 19, 29, 29
Dupe common, 2395, 21200, 826, 2518760, 143, 19, 29, 29
Dupe special, 2412, 21200, 778, 2536780, 144, 19, 29, 29
Dupe common, 2430, 21200, 836, 2555860, 145, 19, 29, 29
Dupe special, 2448, 21200, 769, 2574940, 146, 19, 29, 29
Dupe special, 2466, 21200, 827, 2594020, 147, 19, 29, 29
Dupe common, 2483, 21200, 779, 2612040, 148, 19, 29, 29
Dupe special, 2501, 21200, 837, 2631120, 149, 19, 29, 29
Bought special, 2519, 21200, 20, 2650200, 150, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Dupe staple, 60, 18800, 251, 44260, 18, 7, 0, 0
Bought special, 80, 21200, 11, 64860, 21, 7, 0, 1
Bought staple, 90, 21200, 196, 75460, 21, 8, 0, 1
Dupe staple, 97, 21200, 338, 82880, 22, 8, 0, 1
Bought special, 119, 21200, 70, 106200, 23, 8, 0, 2
Dupe staple, 127, 21200, 293, 114680, 23, 8, 0, 2
Bought staple, 132, 21200, 98, 119980, 24, 9, 0, 2
Bought staple, 140, 21200, 71, 128460, 24, 10, 0, 2
Bought staple, 149, 21200, 25, 138000, 24, 11, 0, 2
Dupe staple, 156, 21200, 292, 145420, 25, 11, 0, 2
Bought staple, 162, 21200, 53, 151780, 25, 12, 0, 2
Dupe staple, 170, 21200, 426, 160260, 26, 12, 0, 2
Bought special, 191, 21200, 52, 182520, 27, 12, 0, 3
Dupe staple, 200, 21200, 381, 192060, 27, 12, 0, 3
Bought special, 221, 21200, 7, 214320, 28, 12, 0, 4
Bought staple, 229, 21200, 5, 222800, 29, 13, 0, 4
Dupe staple, 238, 21200, 334, 232340, 29, 13, 0, 4
Bought staple, 244, 21200, 95, 238700, 29, 14, 0, 4
Bought staple, 250, 21200, 6, 245060, 30, 15, 0, 4
Dupe staple, 260, 21200, 441, 255660, 30, 15, 0, 4
Bought special, 281, 21200, 67, 277920, 31, 15, 0, 5
Dupe staple, 289, 21200, 315, 286400, 32, 15, 0, 5
Bought staple, 295, 21200, 76, 292760, 32, 16, 0, 5
Bought common, 319, 21200, 20, 318200, 33, 16, 1, 5
Bought common, 341, 21200, 27, 341520, 35, 16, 2, 5
Bought special, 366, 21200, 77, 368020, 36, 16, 2, 6
Dupe staple, 374, 21200, 300, 376500, 36, 16, 2, 6
Bought staple, 380, 21200, 211, 382860, 37, 17, 2, 6
Bought special, 403, 21200, 49, 407240, 38, 17, 2, 7
Dupe staple, 411, 21200, 272, 415720, 38, 17, 2, 7
Bought staple, 417, 21200, 58, 422080, 39, 18, 2, 7
Dupe staple, 425, 21200, 281, 430560, 39, 18, 2, 7
Bought special, 447, 21200, 13, 453880, 40, 18, 2, 8
Bought common, 471, 21200, 232, 479320, 42, 18, 3, 8
Dupe staple, 479, 21200, 330, 487800, 42, 18, 3, 8
Bought common, 500, 21200, 81, 510060, 43, 18, 4, 8
Bought special, 524, 21200, 25, 535500, 44, 18, 4, 9
Bought special, 547, 21200, 13, 559880, 46, 18, 4, 10
Bought staple, 556, 21200, 92, 569420, 46, 19, 4, 10
Dupe common, 580, 21200, 911, 594860, 47, 19, 4, 10
Bought common, 598, 21200, 94, 613940, 48, 19, 5, 10
Bought special, 621, 21200, 57, 638320, 49, 19, 5, 11
Bought special, 644, 21200, 45, 662700, 51, 19, 5, 12
Bought common, 669, 21200, 95, 689200, 52, 19, 6, 12
Bought common, 692, 21200, 58, 713580, 53, 19, 7, 12
Dupe common, 716, 21200, 752, 739020, 54, 19, 7, 12
Dupe special, 734, 21200, 810, 758100, 55, 19, 7, 12
Bought special, 751, 21200, 12, 776120, 56, 19, 7, 13
Bought common, 775, 21200, 106, 801560, 58, 19, 8, 13
Bought common, 799, 21200, 50, 827000, 59, 19, 9, 13
Bought special, 822, 21200, 13, 851380, 60, 19, 9, 14
Bought special, 847, 21200, 63, 877880, 61, 19, 9, 15
Bought common, 870, 21200, 176, 902260, 63, 19, 10, 15
Dupe special, 893, 21200, 764, 926640, 64, 19, 10, 15
Bought common, 911, 21200, 72, 945720, 65, 19, 11, 15
Bought special, 935, 21200, 16, 971160, 66, 19, 11, 16
Dupe special, 960, 21200, 941, 997660, 67, 19, 11, 16
Bought common, 977, 21200, 18, 1015680, 68, 19, 12, 16
Bought special, 1000, 21200, 131, 1040060, 70, 19, 12, 17
Bought common, 1024, 21200, 75, 1065500, 71, 19, 13, 17
Bought special, 1048, 21200, 19, 1090940, 72, 19, 13, 18
Bought special, 1072, 21200, 88, 1116380, 73, 19, 13, 19
Dupe special, 1095, 21200, 826, 1140760, 75, 19, 13, 19
Bought common, 1113, 21200, 134, 1159840, 76, 19, 14, 19
Bought special, 1137, 21200, 78, 1185280, 77, 19, 14, 20
Dupe common, 1160, 21200, 791, 1209660, 78, 19, 14, 20
Bought special, 1179, 21200, 80, 1229800, 79, 19, 14, 21
Bought common, 1202, 21200, 43, 1254180, 80, 19, 15, 21
Bought common, 1226, 21200, 137, 1279620, 82, 19, 16, 21
Dupe special, 1250, 21200, 956, 1305060, 83, 19, 16, 21
Bought common, 1267, 21200, 33, 1323080, 84, 19, 17, 21
Bought special, 1291, 21200, 102, 1348520, 85, 19, 17, 22
Bought common, 1315, 21200, 46, 1373960, 86, 19, 18, 22
Dupe common, 1339, 21200, 890, 1399400, 88, 19, 18, 22
Bought special, 1357, 21200, 48, 1418480, 88, 19, 18, 23
Bought common, 1380, 21200, 161, 1442860, 90, 19, 19, 23
Bought common, 1404, 21200, 105, 1468300, 91, 19, 20, 23
Dupe common, 1428, 21200, 799, 1493740, 92, 19, 20, 23
Dupe common, 1445, 21200, 751, 1511760, 93, 19, 20, 23
Bought common, 1463, 21200, 59, 1530840, 94, 19, 21, 23
Bought common, 1487, 21200, 3, 1556280, 95, 19, 22, 23
Bought common, 1510, 21200, 116, 1580660, 97, 19, 23, 23
Bought common, 1534, 21200, 60, 1606100, 98, 19, 24, 23
Dupe special, 1558, 21200, 754, 1631540, 99, 19, 24, 23
Bought common, 1576, 21200, 62, 1650620, 100, 19, 25, 23
Bought special, 1600, 21200, 131, 1676060, 101, 19, 25, 24
Bought special, 1622, 21200, 13, 1699380, 103, 19, 25, 25
Bought common, 1647, 21200, 63, 1725880, 104, 19, 26, 25
Dupe common, 1670, 21200, 776, 1750260, 105, 19, 26, 25
Dupe common, 1689, 21200, 815, 1770400, 106, 19, 26, 25
Bought common, 1706, 21200, 17, 1788420, 107, 19, 27, 25
Dupe common, 1730, 21200, 836, 1813860, 108, 19, 27, 25
Dupe common, 1748, 21200, 769, 1832940, 109, 19, 27, 25
Bought common, 1766, 21200, 77, 1852020, 110, 19, 28, 25
Dupe common, 1790, 21200, 896, 1877460, 111, 19, 28, 25
Dupe common, 1808, 21200, 829, 1896540, 112, 19, 28, 25
Dupe common, 1825, 21200, 781, 1914560, 113, 19, 28, 25
Bought special, 1843, 21200, 89, 1933640, 114, 19, 28, 26
Dupe common, 1867, 21200, 783, 1959080, 115, 19, 28, 26
Bought special, 1885, 21200, 91, 1978160, 116, 19, 28, 27
Dupe special, 1908, 21200, 829, 2002540, 118, 19, 28, 27
Dupe special, 1925, 21200, 781, 2020560, 119, 19, 28, 27
Dupe common, 1943, 21200, 839, 2039640, 120, 19, 28, 27
Bought special, 1962, 21200, 253, 2059780, 121, 19, 28, 28
Dupe special, 1985, 21200, 841, 2084160, 122, 19, 28, 28
Dupe special, 2002, 21200, 793, 2102180, 123, 19, 28, 28
Dupe special, 2020, 21200, 851, 2121260, 124, 19, 28, 28
Bought special, 2038, 21200, 34, 2140340, 125, 19, 28, 29
Dupe special, 2062, 21200, 853, 2165780, 126, 19, 28, 29
Dupe special, 2080, 21200, 911, 2184860, 127, 19, 28, 29
Dupe special, 2098, 21200, 844, 2203940, 128, 19, 28, 29
Dupe common, 2115, 21200, 796, 2221960, 129, 19, 28, 29
Dupe common, 2133, 21200, 854, 2241040, 130, 19, 28, 29
Dupe common, 2151, 21200, 912, 2260120, 131, 19, 28, 29
Dupe common, 2169, 21200, 845, 2279200, 132, 19, 28, 29
Dupe common, 2187, 21200, 753, 2298280, 132, 19, 28, 29
Dupe special, 2205, 21200, 811, 2317360, 133, 19, 28, 29
Dupe special, 2222, 21200, 763, 2335380, 134, 19, 28, 29
Dupe special, 2240, 21200, 821, 2354460, 135, 19, 28, 29
Dupe common, 2258, 21200, 754, 2373540, 136, 19, 28, 29
Bought special, 2276, 21200, 62, 2392620, 137, 19, 28, 30
Dupe common, 2300, 21200, 881, 2418060, 138, 19, 28, 30
Dupe common, 2318, 21200, 814, 2437140, 139, 19, 28, 30
Dupe common, 2335, 21200, 766, 2455160, 140, 19, 28, 30
Dupe special, 2353, 21200, 824, 2474240, 141, 19, 28, 30
Dupe special, 2370, 21200, 776, 2492260, 142, 19, 28, 30
Dupe special, 2389, 21200, 815, 2512400, 143, 19, 28, 30
Dupe special, 2406, 21200, 767, 2530420, 144, 19, 28, 30
Dupe special, 2424, 21200, 825, 2549500, 145, 19, 28, 30
Dupe special, 2441, 21200, 777, 2567520, 146, 19, 28, 30
Dupe common, 2460, 21200, 941, 2587660, 147, 19, 28, 30
Bought common, 2477, 21200, 18, 2605680, 148, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Dupe staple, 60, 18800, 251, 44260, 18, 7, 0, 0
Dupe staple, 67, 20400, 345, 51200, 19, 7, 0, 0
Bought staple, 71, 21200, 32, 55320, 20, 8, 0, 0
Bought staple, 79, 21200, 30, 63800, 21, 9, 0, 0
Bought staple, 87, 21200, 3, 72280, 21, 10, 0, 0
Bought staple, 94, 21200, 20, 79700, 22, 11, 0, 0
Dupe staple, 103, 21200, 349, 89240, 22, 11, 0, 0
Bought staple, 110, 21200, 216, 96660, 22, 12, 0, 0
Bought staple, 116, 21200, 2, 103020, 23, 13, 0, 0
Dupe staple, 125, 21200, 331, 112560, 23, 13, 0, 0
Bought staple, 131, 21200, 92, 118920, 23, 14, 0, 0
Dupe staple, 139, 21200, 340, 127400, 24, 14, 0, 0
Bought common, 160, 21200, 91, 149660, 25, 14, 1, 0
Bought common, 184, 21200, 35, 175100, 26, 14, 2, 0
Bought staple, 191, 21200, 52, 182520, 27, 15, 2, 0
Bought special, 216, 21200, 102, 209020, 28, 15, 2, 1
Dupe staple, 224, 21200, 325, 217500, 28, 15, 2, 1
Dupe staple, 229, 21200, 255, 222800, 29, 15, 2, 1
Bought staple, 235, 21200, 16, 229160, 29, 16, 2, 1
Bought staple, 244, 21200, 95, 238700, 29, 17, 2, 1
Bought common, 267, 21200, 83, 263080, 31, 17, 3, 1
Dupe staple, 275, 21200, 306, 271560, 31, 17, 3, 1
Dupe staple, 281, 21200, 317, 277920, 31, 17, 3, 1
Bought staple, 287, 21200, 103, 284280, 32, 18, 3, 1
Bought special, 310, 21200, 66, 308660, 33, 18, 3, 2
Bought special, 334, 21200, 10, 334100, 34, 18, 3, 3
Dupe staple, 341, 21200, 277, 341520, 35, 18, 3, 3
Bought common, 363, 21200, 9, 364840, 36, 18, 4, 3
Dupe staple, 372, 21200, 338, 374380, 36, 18, 4, 3
Bought special, 394, 21200, 70, 397700, 37, 18, 4, 4
Bought special, 417, 21200, 58, 422080, 39, 18, 4, 5
Dupe staple, 425, 21200, 281, 430560, 39, 18, 4, 5
Bought staple, 431, 21200, 42, 436920, 39, 19, 4, 5
Bought common, 454, 21200, 30, 461300, 41, 19, 5, 5
Bought common, 479, 21200, 80, 487800, 42, 19, 6, 5
Bought special, 502, 21200, 43, 512180, 43, 19, 6, 6
Bought common, 527, 21200, 93, 538680, 44, 19, 7, 6
Dupe special, 550, 21200, 956, 563060, 46, 19, 7, 6
Bought special, 567, 21200, 33, 581080, 47, 19, 7, 7
Bought common, 591, 21200, 102, 606520, 48, 19, 8, 7
Bought common, 615, 21200, 46, 631960, 49, 19, 9, 7
Bought common, 640, 21200, 221, 658460, 50, 19, 10, 7
Bought special, 662, 21200, 103, 681780, 52, 19, 10, 8
Bought common, 686, 21200, 47, 707220, 53, 19, 11, 8
Bought special, 710, 21200, 116, 732660, 54, 19, 11, 9
Dupe common, 734, 21200, 810, 758100, 55, 19, 11, 9
Bought special, 751, 21200, 12, 776120, 56, 19, 11, 10
Bought special, 775, 21200, 106, 801560, 58, 19, 11, 11
Bought special, 799, 21200, 50, 827000, 59, 19, 11, 12
Bought common, 822, 21200, 13, 851380, 60, 19, 12, 12
Bought common, 847, 21200, 63, 877880, 61, 19, 13, 12
Bought common, 870, 21200, 176, 902260, 63, 19, 14, 12
Bought special, 893, 21200, 14, 926640, 64, 19, 14, 13
Bought common, 918, 21200, 64, 953140, 65, 19, 15, 13
Bought special, 941, 21200, 27, 977520, 66, 19, 15, 14
Dupe common, 964, 21200, 765, 1001900, 68, 19, 15, 14
Bought common, 982, 21200, 73, 1020980, 69, 19, 16, 14
Bought common, 1006, 21200, 17, 1046420, 70, 19, 17, 14
Dupe common, 1030, 21200, 836, 1071860, 71, 19, 17, 14
Bought special, 1048, 21200, 19, 1090940, 72, 19, 17, 15
Bought common, 1072, 21200, 88, 1116380, 73, 19, 18, 15
Dupe special, 1095, 21200, 826, 1140760, 75, 19, 18, 15
Bought common, 1113, 21200, 134, 1159840, 76, 19, 19, 15
Bought special, 1137, 21200, 78, 1185280, 77, 19, 19, 16
Bought special, 1160, 21200, 41, 1209660, 78, 19, 19, 17
Bought common, 1185, 21200, 91, 1236160, 79, 19, 20, 17
Bought special, 1208, 21200, 79, 1260540, 81, 19, 20, 18
Bought special, 1231, 21200, 42, 1284920, 82, 19, 20, 19
Bought special, 1256, 21200, 92, 1311420, 83, 19, 20, 20
Bought common, 1280, 21200, 161, 1336860, 84, 19, 21, 20
Bought special, 1302, 21200, 43, 1360180, 86, 19, 21, 21
Bought common, 1327, 21200, 93, 1386680, 87, 19, 22, 21
Bought special, 1350, 21200, 56, 1411060, 88, 19, 22, 22
Dupe common, 1375, 21200, 856, 1437560, 89, 19, 22, 22
Dupe common, 1392, 21200, 808, 1455580, 90, 19, 22, 22
Bought special, 1410, 21200, 116, 1474660, 91, 19, 22, 23
Bought common, 1434, 21200, 210, 1500100, 93, 19, 23, 23
Dupe special, 1457, 21200, 798, 1524480, 94, 19, 23, 23
Bought special, 1475, 21200, 106, 1543560, 95, 19, 23, 24
Dupe common, 1499, 21200, 800, 1569000, 96, 19, 23, 24
Bought common, 1516, 21200, 2, 1587020, 97, 19, 24, 24
Bought special, 1540, 21200, 71, 1612460, 98, 19, 24, 25
Dupe special, 1564, 21200, 765, 1637900, 99, 19, 24, 25
Dupe special, 1582, 21200, 823, 1656980, 100, 19, 24, 25
Bought special, 1600, 21200, 131, 1676060, 101, 19, 24, 26
Dupe common, 1622, 21200, 763, 1699380, 103, 19, 24, 26
Bought special, 1641, 21200, 177, 1719520, 104, 19, 24, 27
Dupe special, 1664, 21200, 765, 1743900, 105, 19, 24, 27
Bought common, 1682, 21200, 73, 1762980, 106, 19, 25, 27
Bought special, 1706, 21200, 17, 1788420, 107, 19, 25, 28
Dupe special, 1730, 21200, 836, 1813860, 108, 19, 25, 28
Bought common, 1748, 21200, 19, 1832940, 109, 19, 26, 28
Dupe special, 1772, 21200, 838, 1858380, 110, 19, 26, 28
Bought special, 1790, 21200, 146, 1877460, 111, 19, 26, 29
Dupe common, 1812, 21200, 778, 1900780, 113, 19, 26, 29
Dupe special, 1830, 21200, 836, 1919860, 114, 19, 26, 29
Dupe special, 1849, 21200, 875, 1940000, 115, 19, 26, 29
Dupe special, 1867, 21200, 783, 1959080, 115, 19, 26, 29
Bought special, 1885, 21200, 91, 1978160, 116, 19, 26, 30
Dupe common, 1908, 21200, 829, 2002540, 118, 19, 26, 30
Dupe special, 1925, 21200, 781, 2020560, 119, 19, 26, 30
Dupe special, 1943, 21200, 839, 2039640, 120, 19, 26, 30
Bought common, 1962, 21200, 253, 2059780, 121, 19, 27, 30
Dupe common, 1985, 21200, 841, 2084160, 122, 19, 27, 30
Dupe common, 2002, 21200, 793, 2102180, 123, 19, 27, 30
Dupe common, 2020, 21200, 851, 2121260, 124, 19, 27, 30
Dupe common, 2038, 21200, 784, 2140340, 125, 19, 27, 30
Dupe common, 2056, 21200, 842, 2159420, 126, 19, 27, 30
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 27, 30
Dupe common, 2092, 21200, 808, 2197580, 127, 19, 27, 30
Bought common, 2110, 21200, 116, 2216660, 128, 19, 28, 30
Dupe common, 2133, 21200, 854, 2241040, 130, 19, 28, 30
Dupe common, 2151, 21200, 912, 2260120, 131, 19, 28, 30
Dupe special, 2169, 21200, 845, 2279200, 132, 19, 28, 30
Dupe special, 2187, 21200, 753, 2298280, 132, 19, 28, 30
Dupe special, 2205, 21200, 811, 2317360, 133, 19, 28, 30
Dupe special, 2222, 21200, 763, 2335380, 134, 19, 28, 30
Dupe common, 2240, 21200, 821, 2354460, 135, 19, 28, 30
Bought common, 2258, 21200, 4, 2373540, 136, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Dupe staple, 20, 14000, 421, 11460, 11, 2, 0, 0
Bought staple, 27, 14800, 73, 16480, 12, 3, 0, 0
Bought staple, 36, 15600, 34, 23340, 13, 4, 0, 0
Bought staple, 44, 16400, 111, 29860, 15, 5, 0, 0
Dupe staple, 52, 18000, 336, 36860, 16, 5, 0, 0
Bought staple, 58, 18800, 38, 42380, 17, 6, 0, 0
Bought special, 79, 21200, 30, 63800, 21, 6, 0, 1
Bought staple, 87, 21200, 3, 72280, 21, 7, 0, 1
Bought staple, 94, 21200, 20, 79700, 22, 8, 0, 1
Bought staple, 103, 21200, 99, 89240, 22, 9, 0, 1
Bought special, 127, 21200, 43, 114680, 23, 9, 0, 2
Bought common, 150, 21200, 6, 139060, 24, 9, 1, 2
Bought staple, 158, 21200, 4, 147540, 25, 10, 1, 2
Dupe staple, 167, 21200, 333, 157080, 25, 10, 1, 2
Bought staple, 171, 21200, 32, 161320, 26, 11, 1, 2
Dupe staple, 180, 21200, 361, 170860, 26, 11, 1, 2
Bought common, 202, 21200, 93, 194180, 27, 11, 2, 2
