Action, games, score, coin, xp, level, staples, commons, specials
Dupe staple, 163, 31800, 553, 239280, 30, 15, 2, 2
Bought staple, 166, 31800, 30, 244050, 30, 16, 2, 2
Bought special, 183, 31800, 133, 271080, 31, 16, 2, 3
Dupe special, 200, 31800, 986, 298110, 32, 16, 2, 3
Bought special, 211, 31800, 10, 315600, 33, 16, 2, 4
Dupe staple, 217, 31800, 364, 325140, 34, 16, 2, 4
Bought special, 232, 31800, 149, 348990, 35, 16, 2, 5
Dupe staple, 238, 31800, 353, 358530, 35, 16, 2, 5
Dupe staple, 241, 31800, 355, 363300, 36, 16, 2, 5
Bought special, 256, 31800, 15, 387150, 37, 16, 2, 6
Dupe staple, 262, 31800, 344, 396690, 37, 16, 2, 6
Bought common, 277, 31800, 154, 420540, 39, 16, 3, 6
Dupe staple, 282, 31800, 324, 428490, 39, 16, 3, 6
Bought special, 298, 31800, 143, 453930, 40, 16, 3, 7
Dupe staple, 302, 31800, 304, 460290, 41, 16, 3, 7
Bought staple, 307, 31800, 99, 468240, 41, 17, 3, 7
Bought special, 323, 31800, 43, 493680, 42, 17, 3, 8
Dupe staple, 329, 31800, 397, 503220, 43, 17, 3, 8
Bought common, 343, 31800, 23, 525480, 44, 17, 4, 8
Dupe common, 360, 31800, 876, 552510, 45, 17, 4, 8
Bought common, 372, 31800, 59, 571590, 46, 17, 5, 8
Bought common, 389, 31800, 37, 598620, 47, 17, 6, 8
Bought special, 405, 31800, 131, 624060, 49, 17, 6, 9
Dupe staple, 410, 31800, 301, 632010, 49, 17, 6, 9
Bought staple, 415, 31800, 246, 639960, 50, 18, 6, 9
Bought special, 430, 31800, 31, 663810, 51, 18, 6, 10
Dupe staple, 437, 31800, 394, 674940, 51, 18, 6, 10
Bought staple, 440, 31800, 146, 679710, 52, 19, 6, 10
Bought special, 457, 31800, 124, 706740, 53, 19, 6, 11
Dupe special, 473, 31800, 818, 732180, 54, 19, 6, 11
Bought special, 485, 31800, 1, 751260, 55, 19, 6, 12
Bought special, 502, 31800, 104, 778290, 56, 19, 6, 13
Bought special, 518, 31800, 73, 803730, 58, 19, 6, 14
Dupe common, 534, 31800, 767, 829170, 59, 19, 6, 14
Bought common, 547, 31800, 109, 849840, 60, 19, 7, 14
Bought common, 563, 31800, 53, 875280, 61, 19, 8, 14
Bought common, 579, 31800, 22, 900720, 63, 19, 9, 14
Bought special, 596, 31800, 125, 927750, 64, 19, 9, 15
Bought common, 612, 31800, 69, 953190, 65, 19, 10, 15
Bought special, 629, 31800, 197, 980220, 67, 19, 10, 16
Dupe common, 645, 31800, 891, 1005660, 68, 19, 10, 16
Bought common, 657, 31800, 74, 1024740, 69, 19, 11, 16
Dupe common, 673, 31800, 768, 1050180, 70, 19, 11, 16
Bought common, 686, 31800, 110, 1070850, 71, 19, 12, 16
Bought common, 702, 31800, 54, 1096290, 72, 19, 13, 16
Bought common, 718, 31800, 23, 1121730, 74, 19, 14, 16
Bought special, 735, 31800, 126, 1148760, 75, 19, 14, 17
Bought special, 751, 31800, 70, 1174200, 76, 19, 14, 18
Bought common, 767, 31800, 39, 1199640, 78, 19, 15, 18
Bought special, 784, 31800, 142, 1226670, 79, 19, 15, 19
Bought common, 800, 31800, 86, 1252110, 80, 19, 16, 19
Bought special, 817, 31800, 214, 1279140, 82, 19, 16, 20
Bought common, 833, 31800, 158, 1304580, 83, 19, 17, 20
Dupe common, 850, 31800, 1011, 1331610, 84, 19, 17, 20
Dupe special, 861, 31800, 785, 1349100, 85, 19, 17, 20
Dupe common, 874, 31800, 877, 1369770, 86, 19, 17, 20
Dupe special, 886, 31800, 810, 1388850, 87, 19, 17, 20
Bought common, 899, 31800, 152, 1409520, 88, 19, 18, 20
Dupe special, 915, 31800, 846, 1434960, 89, 19, 18, 20
Bought common, 927, 31800, 29, 1454040, 90, 19, 19, 20
Dupe special, 943, 31800, 873, 1479480, 92, 19, 19, 20
Dupe special, 956, 31800, 965, 1500150, 93, 19, 19, 20
Bought special, 968, 31800, 148, 1519230, 94, 19, 19, 21
Dupe special, 984, 31800, 842, 1544670, 95, 19, 19, 21
Bought special, 996, 31800, 25, 1563750, 96, 19, 19, 22
Dupe common, 1013, 31800, 878, 1590780, 97, 19, 19, 22
Bought common, 1025, 31800, 61, 1609860, 98, 19, 20, 22
Bought common, 1041, 31800, 5, 1635300, 99, 19, 21, 22
Dupe special, 1058, 31800, 883, 1662330, 101, 19, 21, 22
Dupe common, 1070, 31800, 941, 1681410, 102, 19, 21, 22
Bought special, 1082, 31800, 124, 1700490, 103, 19, 21, 23
Bought common, 1099, 31800, 102, 1727520, 104, 19, 22, 23
Bought common, 1115, 31800, 46, 1752960, 105, 19, 23, 23
Dupe common, 1132, 31800, 1049, 1779990, 107, 19, 23, 23
Dupe special, 1144, 31800, 832, 1799070, 107, 19, 23, 23
Dupe common, 1156, 31800, 765, 1818150, 108, 19, 23, 23
Dupe special, 1169, 31800, 857, 1838820, 109, 19, 23, 23
Bought special, 1180, 31800, 6, 1856310, 110, 19, 23, 24
Bought common, 1197, 31800, 134, 1883340, 112, 19, 24, 24
Dupe common, 1213, 31800, 828, 1908780, 113, 19, 24, 24
Dupe special, 1225, 31800, 761, 1927860, 114, 19, 24, 24
Dupe special, 1238, 31800, 853, 1948530, 115, 19, 24, 24
Bought common, 1250, 31800, 161, 1967610, 116, 19, 25, 24
Bought special, 1267, 31800, 139, 1994640, 117, 19, 25, 25
Dupe common, 1283, 31800, 983, 2020080, 119, 19, 25, 25
Dupe special, 1295, 31800, 916, 2039160, 120, 19, 25, 25
Bought special, 1308, 31800, 258, 2059830, 121, 19, 25, 26
Bought common, 1323, 31800, 43, 2083680, 122, 19, 26, 26
Dupe special, 1340, 31800, 896, 2110710, 123, 19, 26, 26
Dupe special, 1352, 31800, 829, 2129790, 124, 19, 26, 26
Dupe special, 1364, 31800, 762, 2148870, 125, 19, 26, 26
Dupe common, 1377, 31800, 854, 2169540, 126, 19, 26, 26
Dupe common, 1389, 31800, 787, 2188620, 127, 19, 26, 26
Dupe special, 1401, 31800, 845, 2207700, 128, 19, 26, 26
Bought special, 1413, 31800, 28, 2226780, 129, 19, 26, 27
Dupe special, 1430, 31800, 881, 2253810, 130, 19, 26, 27
Dupe common, 1442, 31800, 814, 2272890, 131, 19, 26, 27
Dupe special, 1455, 31800, 906, 2293560, 132, 19, 26, 27
Dupe special, 1467, 31800, 839, 2312640, 133, 19, 26, 27
Bought common, 1479, 31800, 22, 2331720, 134, 19, 27, 27
Dupe special, 1496, 31800, 875, 2358750, 135, 19, 27, 27
Dupe common, 1508, 31800, 808, 2377830, 136, 19, 27, 27
Dupe special, 1520, 31800, 866, 2396910, 137, 19, 27, 27
Dupe common, 1532, 31800, 799, 2415990, 138, 19, 27, 27
Dupe special, 1545, 31800, 891, 2436660, 139, 19, 27, 27
Bought special, 1557, 31800, 74, 2455740, 140, 19, 27, 28
Dupe special, 1572, 31800, 759, 2479590, 142, 19, 27, 28
Dupe special, 1585, 31800, 851, 2500260, 143, 19, 27, 28
Dupe special, 1597, 31800, 784, 2519340, 144, 19, 27, 28
Dupe common, 1610, 31800, 1001, 2540010, 145, 19, 27, 28
Dupe common, 1622, 31800, 784, 2559090, 145, 19, 27, 28
Bought special, 1635, 31800, 276, 2579760, 147, 19, 27, 29
Bought common, 1650, 31800, 61, 2603610, 148, 19, 28, 29
Dupe common, 1667, 31800, 789, 2630640, 149, 19, 28, 29
Dupe common, 1680, 31800, 1006, 2651310, 150, 19, 28, 29
Dupe common, 1691, 31800, 780, 2668800, 151, 19, 28, 29
Dupe special, 1704, 31800, 872, 2689470, 152, 19, 28, 29
Dupe special, 1716, 31800, 805, 2708550, 153, 19, 28, 29
Dupe special, 1729, 31800, 897, 2729220, 154, 19, 28, 29
Dupe special, 1740, 31800, 796, 2746710, 155, 19, 28, 29
Dupe common, 1753, 31800, 888, 2767380, 156, 19, 28, 29
Dupe common, 1765, 31800, 821, 2786460, 157, 19, 28, 29
Bought special, 1777, 31800, 4, 2805540, 158, 19, 28, 30
Dupe special, 1794, 31800, 857, 2832570, 159, 19, 28, 30
Dupe special, 1806, 31800, 790, 2851650, 160, 19, 28, 30
Dupe special, 1819, 31800, 882, 2872320, 161, 19, 28, 30
Dupe common, 1830, 31800, 781, 2889810, 162, 19, 28, 30
Dupe special, 1843, 31800, 873, 2910480, 163, 19, 28, 30
Dupe special, 1855, 31800, 806, 2929560, 164, 19, 28, 30
Dupe special, 1868, 31800, 898, 2950230, 165, 19, 28, 30
Dupe special, 1880, 31800, 956, 2969310, 166, 19, 28, 30
Bought common, 1892, 31800, 139, 2988390, 167, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Dupe staple, 37, 27000, 314, 40140, 17, 6, 0, 0
Bought staple, 40, 28200, 12, 44370, 18, 7, 0, 0
Bought staple, 46, 30600, 56, 53310, 19, 8, 0, 0
Bought staple, 50, 31800, 111, 59610, 21, 9, 0, 0
Bought staple, 56, 31800, 65, 69150, 21, 10, 0, 0
Bought staple, 62, 31800, 144, 78690, 21, 11, 0, 0
Dupe staple, 67, 31800, 339, 86640, 22, 11, 0, 0
Dupe staple, 71, 31800, 350, 93000, 22, 11, 0, 0
Dupe staple, 75, 31800, 386, 99360, 23, 11, 0, 0
Bought staple, 79, 31800, 22, 105720, 23, 12, 0, 0
Bought staple, 85, 31800, 101, 115260, 23, 13, 0, 0
Bought staple, 90, 31800, 171, 123210, 24, 14, 0, 0
Bought staple, 96, 31800, 125, 132750, 24, 15, 0, 0
Bought common, 112, 31800, 69, 158190, 25, 15, 1, 0
Bought common, 128, 31800, 38, 183630, 27, 15, 2, 0
Dupe staple, 134, 31800, 367, 193170, 27, 15, 2, 0
Bought common, 149, 31800, 27, 217020, 28, 15, 3, 0
Bought common, 165, 31800, 121, 242460, 30, 15, 4, 0
Bought special, 181, 31800, 65, 267900, 31, 15, 4, 1
Bought staple, 187, 31800, 19, 277440, 31, 16, 4, 1
Dupe staple, 192, 31800, 339, 285390, 32, 16, 4, 1
Bought staple, 197, 31800, 134, 293340, 32, 17, 4, 1
Dupe common, 213, 31800, 828, 318780, 33, 17, 4, 1
Bought special, 225, 31800, 11, 337860, 34, 17, 4, 2
Dupe staple, 230, 31800, 331, 345810, 35, 17, 4, 2
Bought special, 246, 31800, 150, 371250, 36, 17, 4, 3
Bought special, 262, 31800, 94, 396690, 37, 17, 4, 4
Dupe staple, 267, 31800, 289, 404640, 38, 17, 4, 4
Dupe staple, 271, 31800, 300, 411000, 38, 17, 4, 4
Bought special, 287, 31800, 119, 436440, 39, 17, 4, 5
Dupe staple, 291, 31800, 280, 442800, 40, 17, 4, 5
Dupe staple, 296, 31800, 325, 450750, 40, 17, 4, 5
Bought staple, 300, 31800, 86, 457110, 40, 18, 4, 5
Bought special, 316, 31800, 55, 482550, 42, 18, 4, 6
Bought common, 333, 31800, 158, 509580, 43, 18, 5, 6
Bought common, 350, 31800, 261, 536610, 44, 18, 6, 6
Dupe staple, 354, 31800, 297, 542970, 45, 18, 6, 6
Bought special, 370, 31800, 241, 568410, 46, 18, 6, 7
Bought special, 386, 31800, 60, 593850, 47, 18, 6, 8
Bought common, 402, 31800, 154, 619290, 49, 18, 7, 8
Dupe staple, 408, 31800, 358, 628830, 49, 18, 7, 8
Dupe staple, 412, 31800, 369, 635190, 49, 18, 7, 8
Dupe staple, 416, 31800, 405, 641550, 50, 18, 7, 8
Bought common, 430, 31800, 31, 663810, 51, 18, 8, 8
Dupe special, 447, 31800, 759, 690840, 52, 18, 8, 8
Dupe staple, 449, 31800, 327, 694020, 52, 18, 8, 8
Bought special, 464, 31800, 112, 717870, 53, 18, 8, 9
Dupe staple, 469, 31800, 307, 725820, 54, 18, 8, 9
Bought common, 484, 31800, 92, 749670, 55, 18, 9, 9
Bought special, 500, 31800, 36, 775110, 56, 18, 9, 10
Dupe staple, 506, 31800, 390, 784650, 57, 18, 9, 10
Dupe common, 520, 31800, 766, 806910, 58, 18, 9, 10
Bought common, 533, 31800, 108, 827580, 59, 18, 10, 10
Dupe staple, 539, 31800, 312, 837120, 59, 18, 10, 10
Bought common, 553, 31800, 88, 859380, 61, 18, 11, 10
Bought common, 570, 31800, 191, 886410, 62, 18, 12, 10
Bought special, 586, 31800, 10, 911850, 63, 18, 12, 11
Bought special, 603, 31800, 113, 938880, 64, 18, 12, 12
Bought staple, 608, 31800, 58, 946830, 65, 19, 12, 12
Bought common, 624, 31800, 2, 972270, 66, 19, 13, 12
Bought common, 641, 31800, 255, 999300, 68, 19, 14, 12
Bought common, 657, 31800, 74, 1024740, 69, 19, 15, 12
Bought common, 673, 31800, 18, 1050180, 70, 19, 16, 12
Bought special, 690, 31800, 121, 1077210, 71, 19, 16, 13
Dupe common, 706, 31800, 840, 1102650, 73, 19, 16, 13
Bought special, 718, 31800, 23, 1121730, 74, 19, 16, 14
Bought special, 735, 31800, 126, 1148760, 75, 19, 16, 15
Bought common, 751, 31800, 70, 1174200, 76, 19, 17, 15
Bought special, 767, 31800, 39, 1199640, 78, 19, 17, 16
Bought special, 784, 31800, 142, 1226670, 79, 19, 17, 17
Bought special, 800, 31800, 86, 1252110, 80, 19, 17, 18
Dupe common, 817, 31800, 964, 1279140, 82, 19, 17, 18
Bought special, 830, 31800, 431, 1299810, 83, 19, 17, 19
Bought common, 845, 31800, 91, 1323660, 84, 19, 18, 19
Dupe special, 861, 31800, 785, 1349100, 85, 19, 18, 19
Bought common, 874, 31800, 127, 1369770, 86, 19, 19, 19
Bought special, 890, 31800, 71, 1395210, 87, 19, 19, 20
Dupe common, 906, 31800, 790, 1420650, 89, 19, 19, 20
Dupe special, 919, 31800, 882, 1441320, 90, 19, 19, 20
Dupe common, 931, 31800, 940, 1460400, 91, 19, 19, 20
Dupe special, 943, 31800, 873, 1479480, 92, 19, 19, 20
Bought special, 956, 31800, 215, 1500150, 93, 19, 19, 21
Bought special, 972, 31800, 159, 1525590, 94, 19, 19, 22
Dupe special, 989, 31800, 887, 1552620, 95, 19, 19, 22
Dupe common, 1000, 31800, 786, 1570110, 96, 19, 19, 22
Bought common, 1013, 31800, 128, 1590780, 97, 19, 20, 22
Dupe special, 1030, 31800, 981, 1617810, 98, 19, 20, 22
Dupe common, 1041, 31800, 755, 1635300, 99, 19, 20, 22
Bought common, 1054, 31800, 97, 1655970, 100, 19, 21, 22
Bought common, 1070, 31800, 191, 1681410, 102, 19, 22, 22
Dupe special, 1086, 31800, 760, 1706850, 103, 19, 22, 22
Dupe common, 1099, 31800, 852, 1727520, 104, 19, 22, 22
Bought common, 1110, 31800, 1, 1745010, 105, 19, 23, 22
Dupe special, 1128, 31800, 888, 1773630, 106, 19, 23, 22
Bought common, 1140, 31800, 196, 1792710, 107, 19, 24, 22
Dupe common, 1156, 31800, 765, 1818150, 108, 19, 24, 22
Dupe common, 1169, 31800, 857, 1838820, 109, 19, 24, 22
Bought common, 1180, 31800, 6, 1856310, 110, 19, 25, 22
Dupe common, 1197, 31800, 884, 1883340, 112, 19, 25, 22
Bought special, 1209, 31800, 67, 1902420, 113, 19, 25, 23
Dupe common, 1225, 31800, 761, 1927860, 114, 19, 25, 23
Bought special, 1238, 31800, 103, 1948530, 115, 19, 25, 24
Dupe common, 1254, 31800, 797, 1973970, 116, 19, 25, 24
Bought common, 1267, 31800, 139, 1994640, 117, 19, 26, 24
Bought special, 1283, 31800, 233, 2020080, 119, 19, 26, 25
Dupe special, 1299, 31800, 802, 2045520, 120, 19, 26, 25
Dupe special, 1311, 31800, 860, 2064600, 121, 19, 26, 25
Dupe common, 1323, 31800, 793, 2083680, 122, 19, 26, 25
Bought special, 1336, 31800, 135, 2104350, 123, 19, 26, 26
Bought special, 1352, 31800, 79, 2129790, 124, 19, 26, 27
Dupe special, 1369, 31800, 807, 2156820, 125, 19, 26, 27
Dupe special, 1381, 31800, 865, 2175900, 126, 19, 26, 27
Dupe common, 1393, 31800, 798, 2194980, 127, 19, 26, 27
Dupe special, 1406, 31800, 890, 2215650, 128, 19, 26, 27
Bought common, 1418, 31800, 73, 2234730, 129, 19, 27, 27
Dupe special, 1434, 31800, 917, 2260170, 131, 19, 27, 27
Dupe common, 1446, 31800, 850, 2279250, 132, 19, 27, 27
Bought common, 1459, 31800, 192, 2299920, 133, 19, 28, 27
Dupe special, 1475, 31800, 886, 2325360, 134, 19, 28, 27
Dupe special, 1487, 31800, 819, 2344440, 135, 19, 28, 27
Dupe common, 1499, 31800, 752, 2363520, 136, 19, 28, 27
Dupe common, 1511, 31800, 810, 2382600, 137, 19, 28, 27
Dupe common, 1524, 31800, 902, 2403270, 138, 19, 28, 27
Bought special, 1536, 31800, 85, 2422350, 139, 19, 28, 28
Bought special, 1552, 31800, 29, 2447790, 140, 19, 28, 29
Dupe common, 1569, 31800, 757, 2474820, 141, 19, 28, 29
Dupe common, 1581, 31800, 815, 2493900, 142, 19, 28, 29
Dupe common, 1594, 31800, 907, 2514570, 143, 19, 28, 29
Dupe common, 1606, 31800, 840, 2533650, 144, 19, 28, 29
Dupe common, 1618, 31800, 773, 2552730, 145, 19, 28, 29
Dupe common, 1630, 31800, 831, 2571810, 146, 19, 28, 29
Dupe common, 1642, 31800, 764, 2590890, 147, 19, 28, 29
Dupe special, 1655, 31800, 856, 2611560, 148, 19, 28, 29
Bought common, 1667, 31800, 39, 2630640, 149, 19, 29, 29
Dupe common, 1684, 31800, 892, 2657670, 150, 19, 29, 29
Dupe common, 1696, 31800, 825, 2676750, 151, 19, 29, 29
Dupe common, 1708, 31800, 758, 2695830, 152, 19, 29, 29
Dupe common, 1720, 31800, 816, 2714910, 153, 19, 29, 29
Dupe common, 1733, 31800, 908, 2735580, 154, 19, 29, 29
Dupe special, 1745, 31800, 841, 2754660, 155, 19, 29, 29
Dupe special, 1757, 31800, 774, 2773740, 156, 19, 29, 29
Dupe special, 1770, 31800, 991, 2794410, 157, 19, 29, 29
Dupe special, 1781, 31800, 765, 2811900, 158, 19, 29, 29
Dupe common, 1794, 31800, 857, 2832570, 159, 19, 29, 29
Dupe special, 1806, 31800, 790, 2851650, 160, 19, 29, 29
Dupe common, 1819, 31800, 882, 2872320, 161, 19, 29, 29
Dupe common, 1830, 31800, 781, 2889810, 162, 19, 29, 29
Bought special, 1843, 31800, 123, 2910480, 163, 19, 29, 30

Bought staple, 2, 12600, 34, 1590, 5, 1, 0, 0
Bought staple, 8, 17400, 108, 6330, 9, 2, 0, 0
Bought staple, 13, 21000, 28, 11280, 11, 3, 0, 0
Bought staple, 20, 22200, 62, 18870, 12, 4, 0, 0
Bought staple, 26, 24600, 64, 25890, 14, 5, 0, 0
Bought staple, 32, 25800, 95, 33450, 15, 6, 0, 0
Dupe staple, 37, 27000, 314, 40140, 17, 6, 0, 0
Bought staple, 40, 28200, 12, 44370, 18, 7, 0, 0
Bought staple, 46, 30600, 56, 53310, 19, 8, 0, 0
Dupe staple, 50, 31800, 361, 59610, 21, 8, 0, 0
Bought staple, 55, 31800, 156, 67560, 21, 9, 0, 0
Bought special, 71, 31800, 100, 93000, 22, 9, 0, 1
Bought staple, 76, 31800, 45, 100950, 23, 10, 0, 1
Bought staple, 82, 31800, 124, 110490, 23, 11, 0, 1
Dupe staple, 88, 31800, 478, 120030, 24, 11, 0, 1
Bought staple, 91, 31800, 80, 124800, 24, 12, 0, 1
Bought staple, 97, 31800, 34, 134340, 24, 13, 0, 1
Dupe staple, 102, 31800, 354, 142290, 25, 13, 0, 1
Bought staple, 107, 31800, 149, 150240, 25, 14, 0, 1
Bought staple, 112, 31800, 69, 158190, 25, 15, 0, 1
Bought common, 128, 31800, 38, 183630, 27, 15, 1, 1
Bought staple, 134, 31800, 117, 193170, 27, 16, 1, 1
Bought special, 150, 31800, 61, 218610, 28, 16, 1, 2
Bought common, 166, 31800, 30, 244050, 30, 16, 2, 2
Bought staple, 172, 31800, 109, 253590, 30, 17, 2, 2
Bought common, 189, 31800, 237, 280620, 32, 17, 3, 2
Bought common, 204, 31800, 22, 304470, 33, 17, 4, 2
Bought common, 221, 31800, 125, 331500, 34, 17, 5, 2
Dupe staple, 226, 31800, 320, 339450, 35, 17, 5, 2
Dupe staple, 230, 31800, 331, 345810, 35, 17, 5, 2
Dupe staple, 235, 31800, 376, 353760, 35, 17, 5, 2
Dupe staple, 239, 31800, 412, 360120, 36, 17, 5, 2
Bought special, 253, 31800, 38, 382380, 37, 17, 5, 3
Bought common, 270, 31800, 141, 409410, 38, 17, 6, 3
Dupe staple, 276, 31800, 345, 418950, 38, 17, 6, 3
Dupe common, 290, 31800, 871, 441210, 40, 17, 6, 3
Bought common, 302, 31800, 54, 460290, 41, 17, 7, 3
Bought special, 319, 31800, 32, 487320, 42, 17, 7, 4
Bought special, 336, 31800, 135, 514350, 43, 17, 7, 5
Dupe staple, 340, 31800, 296, 520710, 44, 17, 7, 5
Bought staple, 345, 31800, 91, 528660, 44, 18, 7, 5
Bought common, 361, 31800, 35, 554100, 45, 18, 8, 5
Bought staple, 367, 31800, 139, 563640, 46, 19, 8, 5
Bought common, 383, 31800, 83, 589080, 47, 19, 9, 5
Bought special, 400, 31800, 186, 616110, 48, 19, 9, 6
Bought special, 416, 31800, 155, 641550, 50, 19, 9, 7
Bought common, 432, 31800, 99, 666990, 51, 19, 10, 7
Bought common, 449, 31800, 77, 694020, 52, 19, 11, 7
Bought special, 465, 31800, 171, 719460, 54, 19, 11, 8
Bought common, 481, 31800, 115, 744900, 55, 19, 12, 8
Dupe special, 498, 31800, 843, 771930, 56, 19, 12, 8
Bought common, 510, 31800, 151, 791010, 57, 19, 13, 8
Dupe common, 527, 31800, 879, 818040, 58, 19, 13, 8
Bought special, 539, 31800, 62, 837120, 59, 19, 13, 9
Bought common, 555, 31800, 156, 862560, 61, 19, 14, 9
Bought special, 571, 31800, 100, 888000, 62, 19, 14, 10
Bought special, 588, 31800, 78, 915030, 63, 19, 14, 11
Bought special, 604, 31800, 172, 940470, 65, 19, 14, 12
Dupe common, 620, 31800, 866, 965910, 66, 19, 14, 12
Dupe special, 632, 31800, 799, 984990, 67, 19, 14, 12
Bought special, 645, 31800, 141, 1005660, 68, 19, 14, 13
Bought common, 661, 31800, 85, 1031100, 69, 19, 15, 13
Bought special, 678, 31800, 63, 1058130, 70, 19, 15, 14
Dupe common, 694, 31800, 907, 1083570, 72, 19, 15, 14
Bought special, 706, 31800, 90, 1102650, 73, 19, 15, 15
Bought common, 722, 31800, 34, 1128090, 74, 19, 16, 15
Dupe common, 739, 31800, 762, 1155120, 75, 19, 16, 15
Bought special, 751, 31800, 70, 1174200, 76, 19, 16, 16
Dupe common, 767, 31800, 789, 1199640, 78, 19, 16, 16
Bought special, 780, 31800, 256, 1220310, 79, 19, 16, 17
Bought common, 796, 31800, 75, 1245750, 80, 19, 17, 17
Dupe common, 812, 31800, 769, 1271190, 81, 19, 17, 17
Bought common, 825, 31800, 111, 1291860, 82, 19, 18, 17
Dupe special, 841, 31800, 805, 1317300, 83, 19, 18, 17
Bought special, 854, 31800, 147, 1337970, 84, 19, 18, 18
Bought common, 870, 31800, 241, 1363410, 86, 19, 19, 18
Bought common, 886, 31800, 60, 1388850, 87, 19, 20, 18
Bought common, 902, 31800, 4, 1414290, 88, 19, 21, 18
Dupe special, 919, 31800, 882, 1441320, 90, 19, 21, 18
Dupe special, 931, 31800, 940, 1460400, 91, 19, 21, 18
Bought special, 943, 31800, 123, 1479480, 92, 19, 21, 19
Dupe common, 960, 31800, 976, 1506510, 93, 19, 21, 19
Bought special, 972, 31800, 159, 1525590, 94, 19, 21, 20
Dupe common, 989, 31800, 887, 1552620, 95, 19, 21, 20
Bought common, 1000, 31800, 36, 1570110, 96, 19, 22, 20
Dupe common, 1017, 31800, 764, 1597140, 97, 19, 22, 20
Dupe special, 1030, 31800, 981, 1617810, 98, 19, 22, 20
Bought common, 1041, 31800, 5, 1635300, 99, 19, 23, 20
Dupe special, 1058, 31800, 883, 1662330, 101, 19, 23, 20
Bought special, 1070, 31800, 191, 1681410, 102, 19, 23, 21
Bought common, 1086, 31800, 10, 1706850, 103, 19, 24, 21
Dupe special, 1103, 31800, 863, 1733880, 104, 19, 24, 21
Bought special, 1115, 31800, 46, 1752960, 105, 19, 24, 22
Dupe special, 1132, 31800, 1049, 1779990, 107, 19, 24, 22
Dupe special, 1144, 31800, 832, 1799070, 107, 19, 24, 22
Dupe special, 1156, 31800, 765, 1818150, 108, 19, 24, 22
Bought special, 1169, 31800, 107, 1838820, 109, 19, 24, 23
Dupe special, 1184, 31800, 792, 1862670, 111, 19, 24, 23
Dupe special, 1197, 31800, 884, 1883340, 112, 19, 24, 23
Bought special, 1209, 31800, 67, 1902420, 113, 19, 24, 24
Dupe common, 1225, 31800, 761, 1927860, 114, 19, 24, 24
Bought special, 1238, 31800, 103, 1948530, 115, 19, 24, 25
Dupe common, 1254, 31800, 797, 1973970, 116, 19, 24, 25
Bought common, 1267, 31800, 139, 1994640, 117, 19, 25, 25
Dupe common, 1283, 31800, 983, 2020080, 119, 19, 25, 25
Dupe special, 1295, 31800, 916, 2039160, 120, 19, 25, 25
Dupe common, 1308, 31800, 1008, 2059830, 121, 19, 25, 25
Dupe common, 1320, 31800, 916, 2078910, 121, 19, 25, 25
Bought special, 1332, 31800, 99, 2097990, 122, 19, 25, 26
Dupe special, 1348, 31800, 818, 2123430, 124, 19, 25, 26
Dupe common, 1360, 31800, 876, 2142510, 125, 19, 25, 26
Dupe special, 1372, 31800, 809, 2161590, 126, 19, 25, 26
Bought special, 1385, 31800, 151, 2182260, 127, 19, 25, 27
Dupe common, 1401, 31800, 845, 2207700, 128, 19, 25, 27
Bought common, 1413, 31800, 28, 2226780, 129, 19, 26, 27
Dupe special, 1430, 31800, 881, 2253810, 130, 19, 26, 27
Dupe common, 1442, 31800, 814, 2272890, 131, 19, 26, 27
Dupe special, 1455, 31800, 906, 2293560, 132, 19, 26, 27
Bought common, 1467, 31800, 89, 2312640, 133, 19, 27, 27
Dupe common, 1483, 31800, 783, 2338080, 134, 19, 27, 27
Dupe common, 1496, 31800, 875, 2358750, 135, 19, 27, 27
Dupe common, 1508, 31800, 808, 2377830, 136, 19, 27, 27
Bought common, 1520, 31800, 116, 2396910, 137, 19, 28, 27
Dupe common, 1536, 31800, 835, 2422350, 139, 19, 28, 27
Dupe special, 1548, 31800, 768, 2441430, 140, 19, 28, 27
Bought special, 1560, 31800, 76, 2460510, 141, 19, 28, 28
Dupe special, 1577, 31800, 804, 2487540, 142, 19, 28, 28
Dupe common, 1590, 31800, 1021, 2508210, 143, 19, 28, 28
Dupe common, 1601, 31800, 795, 2525700, 144, 19, 28, 28
Dupe special, 1614, 31800, 887, 2546370, 145, 19, 28, 28
Dupe common, 1626, 31800, 820, 2565450, 146, 19, 28, 28
Dupe special, 1638, 31800, 753, 2584530, 147, 19, 28, 28
Dupe special, 1650, 31800, 811, 2603610, 148, 19, 28, 28
Dupe special, 1663, 31800, 903, 2624280, 149, 19, 28, 28
Bought common, 1675, 31800, 86, 2643360, 150, 19, 29, 28
Dupe special, 1691, 31800, 780, 2668800, 151, 19, 29, 28
Dupe special, 1704, 31800, 872, 2689470, 152, 19, 29, 28
Dupe special, 1716, 31800, 805, 2708550, 153, 19, 29, 28
Dupe common, 1729, 31800, 897, 2729220, 154, 19, 29, 28
Dupe common, 1740, 31800, 796, 2746710, 155, 19, 29, 28
