Action, games, score, coin, xp, level, staples, commons, specials
Bought special, 340, 12720, 87, 194120, 27, 12, 1, 4
Bought staple, 351, 12720, 55, 201050, 28, 13, 1, 4
Dupe staple, 365, 12720, 312, 209870, 28, 13, 1, 4
Bought staple, 374, 12720, 4, 215540, 28, 14, 1, 4
Dupe staple, 386, 12720, 285, 223100, 29, 14, 1, 4
Bought special, 420, 12720, 77, 244520, 30, 14, 1, 5
Bought common, 459, 12720, 59, 269090, 31, 14, 2, 5
Dupe special, 496, 12720, 790, 292400, 32, 14, 2, 5
Dupe staple, 500, 12720, 417, 294920, 32, 14, 2, 5
Bought staple, 507, 12720, 8, 299330, 33, 15, 2, 5
Bought staple, 520, 12720, 77, 307520, 33, 16, 2, 5
Dupe staple, 533, 12720, 271, 315710, 33, 16, 2, 5
Dupe staple, 541, 12720, 300, 320750, 34, 16, 2, 5
Bought staple, 551, 12720, 55, 327050, 34, 17, 2, 5
Dupe staple, 565, 12720, 312, 335870, 34, 17, 2, 5
Bought common, 600, 12720, 167, 357920, 35, 17, 3, 5
Bought common, 635, 12720, 47, 379970, 37, 17, 4, 5
Dupe staple, 649, 12720, 304, 388790, 37, 17, 4, 5
Dupe staple, 659, 12720, 309, 395090, 37, 17, 4, 5
Bought common, 692, 12720, 38, 415880, 38, 17, 5, 5
Dupe staple, 703, 12720, 256, 422810, 39, 17, 5, 5
Dupe common, 739, 12720, 799, 445490, 40, 17, 5, 5
Bought common, 766, 12720, 25, 462500, 41, 17, 6, 5
Bought staple, 780, 12720, 157, 471320, 41, 18, 6, 5
Bought staple, 792, 12720, 38, 478880, 41, 19, 6, 5
Bought special, 829, 12720, 44, 502190, 43, 19, 6, 6
Bought common, 866, 12720, 25, 525500, 44, 19, 7, 6
Bought special, 903, 12720, 6, 548810, 45, 19, 7, 7
Bought common, 941, 12720, 50, 572750, 46, 19, 8, 7
Bought common, 980, 12720, 157, 597320, 47, 19, 9, 7
Bought common, 1015, 12720, 37, 619370, 49, 19, 10, 7
Bought common, 1052, 12720, 18, 642680, 50, 19, 11, 7
Bought special, 1090, 12720, 62, 666620, 51, 19, 11, 8
Bought special, 1129, 12720, 44, 691190, 52, 19, 11, 9
Bought common, 1166, 12720, 25, 714500, 53, 19, 12, 9
Bought special, 1203, 12720, 6, 737810, 54, 19, 12, 10
Bought common, 1240, 12720, 137, 761120, 56, 19, 13, 10
Dupe common, 1278, 12720, 806, 785060, 57, 19, 13, 10
Bought special, 1305, 12720, 32, 802070, 58, 19, 13, 11
Dupe special, 1342, 12720, 763, 825380, 59, 19, 13, 11
Bought special, 1370, 12720, 52, 843020, 60, 19, 13, 12
Bought common, 1409, 12720, 34, 867590, 61, 19, 14, 12
Bought special, 1446, 12720, 15, 890900, 62, 19, 14, 13
Bought special, 1484, 12720, 59, 914840, 63, 19, 14, 14
Bought special, 1521, 12720, 40, 938150, 64, 19, 14, 15
Dupe common, 1558, 12720, 796, 961460, 66, 19, 14, 15
Bought common, 1587, 12720, 148, 979730, 67, 19, 15, 15
Bought special, 1622, 12720, 3, 1001780, 68, 19, 15, 16
Bought special, 1660, 12720, 47, 1025720, 69, 19, 15, 17
Bought special, 1699, 12720, 29, 1050290, 70, 19, 15, 18
Dupe special, 1736, 12720, 760, 1073600, 71, 19, 15, 18
Bought common, 1764, 12720, 49, 1091240, 72, 19, 16, 18
Dupe special, 1801, 12720, 780, 1114550, 73, 19, 16, 18
Dupe common, 1830, 12720, 882, 1132820, 74, 19, 16, 18
Bought special, 1858, 12720, 46, 1150460, 75, 19, 16, 19
Bought special, 1895, 12720, 27, 1173770, 76, 19, 16, 20
Dupe special, 1932, 12720, 758, 1197080, 77, 19, 16, 20
Bought common, 1960, 12720, 47, 1214720, 78, 19, 17, 20
Bought common, 1999, 12720, 179, 1239290, 80, 19, 18, 20
Dupe special, 2034, 12720, 784, 1261340, 81, 19, 18, 20
Bought common, 2063, 12720, 136, 1279610, 82, 19, 19, 20
Bought special, 2100, 12720, 117, 1302920, 83, 19, 19, 21
Dupe common, 2138, 12720, 786, 1326860, 84, 19, 19, 21
Bought common, 2165, 12720, 12, 1343870, 85, 19, 20, 21
Dupe special, 2203, 12720, 806, 1367810, 86, 19, 20, 21
Bought common, 2230, 12720, 32, 1384820, 87, 19, 21, 21
Dupe common, 2269, 12720, 764, 1409390, 88, 19, 21, 21
Bought common, 2297, 12720, 53, 1427030, 89, 19, 22, 21
Dupe common, 2334, 12720, 784, 1450340, 90, 19, 22, 21
Dupe common, 2361, 12720, 760, 1467350, 91, 19, 22, 21
Bought special, 2390, 12720, 112, 1485620, 92, 19, 22, 22
Bought common, 2428, 12720, 31, 1509560, 93, 19, 23, 22
Bought special, 2465, 12720, 12, 1532870, 94, 19, 23, 23
Dupe common, 2503, 12720, 806, 1556810, 95, 19, 23, 23
Dupe common, 2530, 12720, 782, 1573820, 96, 19, 23, 23
Bought special, 2559, 12720, 9, 1592090, 97, 19, 23, 24
Dupe common, 2597, 12720, 803, 1616030, 98, 19, 23, 24
Dupe common, 2624, 12720, 779, 1633040, 99, 19, 23, 24
Bought common, 2651, 12720, 5, 1650050, 100, 19, 24, 24
Dupe special, 2690, 12720, 862, 1674620, 101, 19, 24, 24
Bought common, 2718, 12720, 26, 1692260, 102, 19, 25, 24
Dupe common, 2755, 12720, 757, 1715570, 103, 19, 25, 24
Dupe special, 2783, 12720, 796, 1733210, 104, 19, 25, 24
Bought special, 2810, 12720, 22, 1750220, 105, 19, 25, 25
Dupe special, 2849, 12720, 754, 1774790, 106, 19, 25, 25
Dupe common, 2877, 12720, 793, 1792430, 107, 19, 25, 25
Bought special, 2904, 12720, 19, 1809440, 108, 19, 25, 26
Dupe special, 2942, 12720, 813, 1833380, 109, 19, 25, 26
Bought special, 2970, 12720, 102, 1851020, 110, 19, 25, 27
Dupe common, 3008, 12720, 771, 1874960, 111, 19, 25, 27
Bought common, 3036, 12720, 60, 1892600, 112, 19, 26, 27
Dupe special, 3073, 12720, 791, 1915910, 113, 19, 26, 27
Dupe special, 3100, 12720, 767, 1932920, 114, 19, 26, 27
Bought special, 3130, 12720, 182, 1951820, 115, 19, 26, 28
Dupe special, 3167, 12720, 788, 1975130, 116, 19, 26, 28
Dupe special, 3194, 12720, 764, 1992140, 117, 19, 26, 28
Dupe common, 3222, 12720, 803, 2009780, 118, 19, 26, 28
Bought common, 3250, 12720, 92, 2027420, 119, 19, 27, 28
Dupe common, 3288, 12720, 761, 2051360, 120, 19, 27, 28
Dupe common, 3316, 12720, 800, 2069000, 121, 19, 27, 28
Dupe special, 3343, 12720, 776, 2086010, 122, 19, 27, 28
Bought special, 3370, 12720, 2, 2103020, 123, 19, 27, 29
Dupe common, 3410, 12720, 922, 2128220, 124, 19, 27, 29
Dupe common, 3437, 12720, 773, 2145230, 125, 19, 27, 29
Dupe special, 3465, 12720, 812, 2162870, 126, 19, 27, 29
Dupe special, 3492, 12720, 788, 2179880, 127, 19, 27, 29
Dupe special, 3522, 12720, 803, 2198780, 127, 19, 27, 29
Dupe common, 3550, 12720, 842, 2216420, 128, 19, 27, 29
Bought common, 3578, 12720, 6, 2234060, 129, 19, 28, 29
Dupe special, 3616, 12720, 800, 2258000, 130, 19, 28, 29
Dupe common, 3643, 12720, 776, 2275010, 131, 19, 28, 29
Dupe special, 3670, 12720, 752, 2292020, 132, 19, 28, 29
Dupe common, 3700, 12720, 917, 2310920, 133, 19, 28, 29
Dupe common, 3727, 12720, 768, 2327930, 134, 19, 28, 29
Dupe common, 3755, 12720, 807, 2345570, 135, 19, 28, 29
Dupe special, 3782, 12720, 783, 2362580, 136, 19, 28, 29
Dupe common, 3810, 12720, 822, 2380220, 137, 19, 28, 29
Dupe special, 3840, 12720, 987, 2399120, 138, 19, 28, 29
Bought special, 3868, 12720, 1, 2416760, 138, 19, 28, 30
Dupe common, 3904, 12720, 819, 2439440, 140, 19, 28, 30
Dupe special, 3933, 12720, 771, 2457710, 140, 19, 28, 30
Dupe common, 3961, 12720, 810, 2475350, 141, 19, 28, 30
Dupe common, 3990, 12720, 912, 2493620, 142, 19, 28, 30
Dupe special, 4017, 12720, 763, 2510630, 143, 19, 28, 30
Dupe common, 4045, 12720, 802, 2528270, 144, 19, 28, 30
Dupe special, 4072, 12720, 778, 2545280, 145, 19, 28, 30
Dupe common, 4100, 12720, 817, 2562920, 146, 19, 28, 30
Dupe common, 4129, 12720, 794, 2581190, 147, 19, 28, 30
Dupe special, 4158, 12720, 896, 2599460, 148, 19, 28, 30
Dupe common, 4186, 12720, 785, 2617100, 148, 19, 28, 30
Dupe common, 4213, 12720, 761, 2634110, 149, 19, 28, 30
Dupe common, 4241, 12720, 800, 2651750, 150, 19, 28, 30
Bought common, 4270, 12720, 152, 2670020, 151, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought common, 84, 10800, 5, 34800, 16, 4, 1, 0
Bought staple, 98, 11280, 48, 42480, 17, 5, 1, 0
Bought common, 130, 12720, 82, 61820, 21, 5, 2, 0
Bought staple, 143, 12720, 26, 70010, 21, 6, 2, 0
Bought special, 180, 12720, 7, 93320, 22, 6, 2, 1
Dupe staple, 192, 12720, 288, 100880, 23, 6, 2, 1
Bought staple, 202, 12720, 43, 107180, 23, 7, 2, 1
Bought staple, 216, 12720, 50, 116000, 23, 8, 2, 1
Dupe staple, 227, 12720, 268, 122930, 24, 8, 2, 1
Bought staple, 237, 12720, 23, 129230, 24, 9, 2, 1
Bought staple, 250, 12720, 92, 137420, 24, 10, 2, 1
Bought staple, 261, 12720, 60, 144350, 25, 11, 2, 1
Dupe staple, 274, 12720, 254, 152540, 25, 11, 2, 1
Bought staple, 284, 12720, 9, 158840, 25, 12, 2, 1
Dupe staple, 296, 12720, 290, 166400, 26, 12, 2, 1
Dupe staple, 306, 12720, 295, 172700, 26, 12, 2, 1
Bought special, 340, 12720, 87, 194120, 27, 12, 2, 2
Bought common, 378, 12720, 6, 218060, 28, 12, 3, 2
Bought staple, 390, 12720, 162, 225620, 29, 13, 3, 2
Dupe special, 427, 12720, 768, 248930, 30, 13, 3, 2
Dupe staple, 430, 12720, 332, 250820, 30, 13, 3, 2
Bought staple, 440, 12720, 87, 257120, 30, 14, 3, 2
Bought special, 476, 12720, 30, 279800, 32, 14, 3, 3
Bought special, 513, 12720, 11, 303110, 33, 14, 3, 4
Bought staple, 527, 12720, 18, 311930, 33, 15, 3, 4
Dupe staple, 539, 12720, 299, 319490, 34, 15, 3, 4
Bought staple, 549, 12720, 54, 325790, 34, 16, 3, 4
Dupe staple, 561, 12720, 310, 333350, 34, 16, 3, 4
Bought special, 596, 12720, 40, 355400, 35, 16, 3, 5
Bought common, 633, 12720, 21, 378710, 36, 16, 4, 5
Bought common, 670, 12720, 152, 402020, 38, 16, 5, 5
Bought staple, 682, 12720, 33, 409580, 38, 17, 5, 5
Bought common, 720, 12720, 77, 433520, 39, 17, 6, 5
Dupe staple, 731, 12720, 295, 440450, 40, 17, 6, 5
Bought common, 766, 12720, 25, 462500, 41, 17, 7, 5
Dupe staple, 780, 12720, 407, 471320, 41, 17, 7, 5
Dupe staple, 790, 12720, 412, 477620, 41, 17, 7, 5
Bought common, 823, 12720, 16, 498410, 42, 17, 8, 5
Dupe staple, 835, 12720, 297, 505970, 43, 17, 8, 5
Bought staple, 845, 12720, 52, 512270, 43, 18, 8, 5
Bought common, 882, 12720, 33, 535580, 44, 18, 9, 5
Dupe staple, 893, 12720, 251, 542510, 45, 18, 9, 5
Bought common, 929, 12720, 44, 565190, 46, 18, 10, 5
Bought common, 966, 12720, 25, 588500, 47, 18, 11, 5
Bought common, 1003, 12720, 6, 611810, 48, 18, 12, 5
Bought special, 1041, 12720, 50, 635750, 49, 18, 12, 6
Bought special, 1079, 12720, 119, 659690, 51, 18, 12, 7
Dupe staple, 1090, 12720, 312, 666620, 51, 18, 12, 7
Bought common, 1125, 12720, 42, 688670, 52, 18, 13, 7
Bought special, 1162, 12720, 23, 711980, 53, 18, 13, 8
Dupe staple, 1174, 12720, 304, 719540, 54, 18, 13, 8
Bought special, 1209, 12720, 34, 741590, 55, 18, 13, 9
Bought common, 1246, 12720, 15, 764900, 56, 18, 14, 9
Dupe staple, 1260, 12720, 397, 773720, 56, 18, 14, 9
Dupe staple, 1269, 12720, 364, 779390, 57, 18, 14, 9
Bought common, 1301, 12720, 30, 799550, 58, 18, 15, 9
Dupe special, 1340, 12720, 887, 824120, 59, 18, 15, 9
Bought special, 1368, 12720, 51, 841760, 60, 18, 15, 10
Bought special, 1405, 12720, 32, 865070, 61, 18, 15, 11
Dupe special, 1442, 12720, 763, 888380, 62, 18, 15, 11
Bought common, 1470, 12720, 52, 906020, 63, 18, 16, 11
Bought common, 1509, 12720, 34, 930590, 64, 18, 17, 11
Dupe special, 1546, 12720, 765, 953900, 65, 18, 17, 11
Dupe staple, 1550, 12720, 392, 956420, 65, 18, 17, 11
Bought common, 1584, 12720, 59, 977840, 66, 18, 18, 11
Dupe common, 1620, 12720, 877, 1000520, 68, 18, 18, 11
Bought special, 1650, 12720, 292, 1019420, 69, 18, 18, 12
Dupe common, 1685, 12720, 772, 1041470, 70, 18, 18, 12
Dupe common, 1713, 12720, 811, 1059110, 71, 18, 18, 12
Bought special, 1742, 12720, 13, 1077380, 71, 18, 18, 13
Dupe staple, 1754, 12720, 294, 1084940, 72, 18, 18, 13
Dupe staple, 1764, 12720, 299, 1091240, 72, 18, 18, 13
Bought special, 1799, 12720, 29, 1113290, 73, 18, 18, 14
Bought special, 1836, 12720, 10, 1136600, 74, 18, 18, 15
Bought special, 1872, 12720, 78, 1159280, 76, 18, 18, 16
Dupe special, 1910, 12720, 872, 1183220, 77, 18, 18, 16
Bought special, 1938, 12720, 36, 1200860, 78, 18, 18, 17
Dupe staple, 1950, 12720, 292, 1208420, 78, 18, 18, 17
Bought staple, 1960, 12720, 47, 1214720, 78, 19, 18, 17
Dupe special, 1999, 12720, 929, 1239290, 80, 19, 18, 17
Bought special, 2026, 12720, 5, 1256300, 80, 19, 18, 18
Bought special, 2063, 12720, 136, 1279610, 82, 19, 18, 19
Bought common, 2100, 12720, 117, 1302920, 83, 19, 19, 19
Dupe common, 2138, 12720, 786, 1326860, 84, 19, 19, 19
Bought special, 2165, 12720, 12, 1343870, 85, 19, 19, 20
Dupe special, 2203, 12720, 806, 1367810, 86, 19, 19, 20
Bought common, 2230, 12720, 32, 1384820, 87, 19, 20, 20
Bought common, 2269, 12720, 14, 1409390, 88, 19, 21, 20
Dupe special, 2307, 12720, 808, 1433330, 89, 19, 21, 20
Dupe common, 2334, 12720, 784, 1450340, 90, 19, 21, 20
Bought special, 2361, 12720, 10, 1467350, 91, 19, 21, 21
Bought common, 2400, 12720, 117, 1491920, 92, 19, 22, 21
Bought common, 2438, 12720, 36, 1515860, 93, 19, 23, 21
Dupe special, 2475, 12720, 917, 1539170, 95, 19, 23, 21
Dupe common, 2503, 12720, 806, 1556810, 95, 19, 23, 21
Dupe common, 2530, 12720, 782, 1573820, 96, 19, 23, 21
Dupe special, 2559, 12720, 759, 1592090, 97, 19, 23, 21
Bought special, 2587, 12720, 48, 1609730, 98, 19, 23, 22
Dupe common, 2624, 12720, 779, 1633040, 99, 19, 23, 22
Dupe common, 2651, 12720, 755, 1650050, 100, 19, 23, 22
Dupe special, 2680, 12720, 857, 1668320, 101, 19, 23, 22
Bought special, 2708, 12720, 21, 1685960, 102, 19, 23, 23
Dupe common, 2745, 12720, 752, 1709270, 103, 19, 23, 23
Dupe common, 2773, 12720, 791, 1726910, 104, 19, 23, 23
Bought special, 2800, 12720, 17, 1743920, 105, 19, 23, 24
Bought special, 2840, 12720, 187, 1769120, 106, 19, 23, 25
Dupe special, 2877, 12720, 793, 1792430, 107, 19, 23, 25
Bought special, 2904, 12720, 19, 1809440, 108, 19, 23, 26
Dupe special, 2942, 12720, 813, 1833380, 109, 19, 23, 26
Dupe common, 2970, 12720, 852, 1851020, 110, 19, 23, 26
Bought special, 2998, 12720, 16, 1868660, 111, 19, 23, 27
Dupe special, 3036, 12720, 810, 1892600, 112, 19, 23, 27
Bought special, 3063, 12720, 36, 1909610, 113, 19, 23, 28
Dupe special, 3100, 12720, 767, 1932920, 114, 19, 23, 28
Dupe special, 3130, 12720, 932, 1951820, 115, 19, 23, 28
Bought common, 3157, 12720, 33, 1968830, 116, 19, 24, 28
Dupe common, 3194, 12720, 764, 1992140, 117, 19, 24, 28
Dupe special, 3222, 12720, 803, 2009780, 118, 19, 24, 28
Dupe common, 3250, 12720, 842, 2027420, 119, 19, 24, 28
Bought common, 3278, 12720, 6, 2045060, 120, 19, 25, 28
Bought special, 3316, 12720, 50, 2069000, 121, 19, 25, 29
Bought special, 3353, 12720, 31, 2092310, 122, 19, 25, 30
Dupe special, 3390, 12720, 762, 2115620, 123, 19, 25, 30
Dupe special, 3420, 12720, 927, 2134520, 124, 19, 25, 30
Dupe special, 3447, 12720, 778, 2151530, 125, 19, 25, 30
Dupe common, 3474, 12720, 754, 2168540, 126, 19, 25, 30
Dupe common, 3502, 12720, 793, 2186180, 127, 19, 25, 30
Dupe special, 3530, 12720, 832, 2203820, 128, 19, 25, 30
Dupe special, 3559, 12720, 809, 2222090, 129, 19, 25, 30
Bought common, 3587, 12720, 98, 2239730, 130, 19, 26, 30
Dupe special, 3623, 12720, 766, 2262410, 131, 19, 26, 30
Dupe special, 3651, 12720, 805, 2280050, 132, 19, 26, 30
Bought common, 3680, 12720, 7, 2298320, 132, 19, 27, 30
Dupe special, 3717, 12720, 763, 2321630, 134, 19, 27, 30
Dupe common, 3745, 12720, 802, 2339270, 135, 19, 27, 30
Dupe special, 3774, 12720, 754, 2357540, 135, 19, 27, 30
Dupe common, 3802, 12720, 793, 2375180, 136, 19, 27, 30
Bought common, 3830, 12720, 82, 2392820, 137, 19, 28, 30
Dupe special, 3868, 12720, 751, 2416760, 138, 19, 28, 30
Bought common, 3896, 12720, 40, 2434400, 139, 19, 29, 30

Bought staple, 6, 5040, 29, 1540, 5, 1, 0, 0
Bought staple, 19, 6960, 5, 5550, 8, 2, 0, 0
Bought staple, 30, 8400, 124, 9740, 11, 3, 0, 0
Bought staple, 45, 8880, 37, 16120, 12, 4, 0, 0
Bought staple, 60, 9360, 113, 22880, 13, 5, 0, 0
Bought staple, 73, 9840, 166, 29160, 15, 6, 0, 0
Bought staple, 84, 10800, 5, 34800, 16, 7, 0, 0
Dupe staple, 98, 11280, 298, 42480, 17, 7, 0, 0
Bought staple, 106, 11760, 31, 47060, 18, 8, 0, 0
Bought staple, 118, 12240, 176, 54260, 20, 9, 0, 0
Bought staple, 127, 12720, 18, 59930, 21, 10, 0, 0
Bought staple, 140, 12720, 87, 68120, 21, 11, 0, 0
Dupe staple, 153, 12720, 281, 76310, 21, 11, 0, 0
Bought staple, 161, 12720, 60, 81350, 22, 12, 0, 0
Bought staple, 174, 12720, 4, 89540, 22, 13, 0, 0
Bought staple, 188, 12720, 11, 98360, 22, 14, 0, 0
Bought staple, 200, 12720, 167, 105920, 23, 15, 0, 0
Bought special, 237, 12720, 23, 129230, 24, 15, 0, 1
Bought special, 274, 12720, 4, 152540, 25, 15, 0, 2
Dupe staple, 286, 12720, 285, 160100, 26, 15, 0, 2
Bought special, 320, 12720, 77, 181520, 27, 15, 0, 3
Dupe staple, 333, 12720, 271, 189710, 27, 15, 0, 3
Bought staple, 343, 12720, 26, 196010, 27, 16, 0, 3
Dupe staple, 355, 12720, 307, 203570, 28, 16, 0, 3
Bought staple, 365, 12720, 62, 209870, 28, 17, 0, 3
Dupe staple, 378, 12720, 256, 218060, 28, 17, 0, 3
Bought special, 412, 12720, 198, 239480, 30, 17, 0, 4
Bought common, 449, 12720, 54, 262790, 31, 17, 1, 4
Bought special, 486, 12720, 35, 286100, 32, 17, 1, 5
Dupe staple, 500, 12720, 417, 294920, 32, 17, 1, 5
Bought staple, 507, 12720, 8, 299330, 33, 18, 1, 5
Bought common, 545, 12720, 52, 323270, 34, 18, 2, 5
Dupe staple, 559, 12720, 309, 332090, 34, 18, 2, 5
Dupe staple, 568, 12720, 251, 337760, 34, 18, 2, 5
Bought common, 602, 12720, 193, 359180, 36, 18, 3, 5
Bought common, 639, 12720, 49, 382490, 37, 18, 4, 5
Bought special, 676, 12720, 30, 405800, 38, 18, 4, 6
Dupe staple, 690, 12720, 412, 414620, 38, 18, 4, 6
Bought common, 723, 12720, 16, 435410, 39, 18, 5, 6
Dupe staple, 735, 12720, 297, 442970, 40, 18, 5, 6
Bought special, 770, 12720, 152, 465020, 41, 18, 5, 7
Bought special, 807, 12720, 8, 488330, 42, 18, 5, 8
Bought common, 845, 12720, 52, 512270, 43, 18, 6, 8
Bought common, 882, 12720, 33, 535580, 44, 18, 7, 8
Bought special, 920, 12720, 227, 559520, 46, 18, 7, 9
Bought common, 956, 12720, 20, 582200, 47, 18, 8, 9
Bought common, 993, 12720, 1, 605510, 48, 18, 9, 9
Dupe staple, 1007, 12720, 258, 614330, 48, 18, 9, 9
Bought common, 1041, 12720, 50, 635750, 49, 18, 10, 9
Bought special, 1079, 12720, 119, 659690, 51, 18, 10, 10
Dupe staple, 1090, 12720, 312, 666620, 51, 18, 10, 10
Bought common, 1125, 12720, 42, 688670, 52, 18, 11, 10
Dupe staple, 1139, 12720, 299, 697490, 52, 18, 11, 10
Dupe common, 1172, 12720, 778, 718280, 53, 18, 11, 10
Dupe staple, 1174, 12720, 304, 719540, 54, 18, 11, 10
Dupe staple, 1184, 12720, 309, 725840, 54, 18, 11, 10
Bought common, 1219, 12720, 39, 747890, 55, 18, 12, 10
Bought common, 1256, 12720, 20, 771200, 56, 18, 13, 10
Dupe staple, 1269, 12720, 364, 779390, 57, 18, 13, 10
Dupe staple, 1278, 12720, 306, 785060, 57, 18, 13, 10
Dupe staple, 1288, 12720, 311, 791360, 57, 18, 13, 10
Bought common, 1321, 12720, 40, 812150, 58, 18, 14, 10
Bought special, 1360, 12720, 147, 836720, 59, 18, 14, 11
Bought special, 1396, 12720, 90, 859400, 61, 18, 14, 12
Dupe staple, 1409, 12720, 284, 867590, 61, 18, 14, 12
Dupe staple, 1419, 12720, 289, 873890, 61, 18, 14, 12
Bought staple, 1428, 12720, 131, 879560, 62, 19, 14, 12
Bought special, 1464, 12720, 49, 902240, 63, 19, 14, 13
Bought special, 1501, 12720, 30, 925550, 64, 19, 14, 14
Bought special, 1540, 12720, 137, 950120, 65, 19, 14, 15
Bought common, 1578, 12720, 56, 974060, 66, 19, 15, 15
Bought special, 1615, 12720, 37, 997370, 67, 19, 15, 16
Dupe special, 1650, 12720, 792, 1019420, 69, 19, 15, 16
Bought special, 1680, 12720, 57, 1038320, 69, 19, 15, 17
Bought common, 1717, 12720, 63, 1061630, 71, 19, 16, 17
Dupe special, 1754, 12720, 794, 1084940, 72, 19, 16, 17
Bought common, 1781, 12720, 20, 1101950, 73, 19, 17, 17
Dupe special, 1820, 12720, 877, 1126520, 74, 19, 17, 17
Bought common, 1848, 12720, 41, 1144160, 75, 19, 18, 17
Bought special, 1885, 12720, 22, 1167470, 76, 19, 18, 18
Dupe special, 1922, 12720, 753, 1190780, 77, 19, 18, 18
Bought special, 1950, 12720, 42, 1208420, 78, 19, 18, 19
Dupe common, 1989, 12720, 774, 1232990, 79, 19, 18, 19
Bought special, 2017, 12720, 63, 1250630, 80, 19, 18, 20
Bought special, 2054, 12720, 44, 1273940, 81, 19, 18, 21
Bought special, 2091, 12720, 25, 1297250, 82, 19, 18, 22
Dupe special, 2128, 12720, 781, 1320560, 84, 19, 18, 22
Dupe common, 2158, 12720, 946, 1339460, 85, 19, 18, 22
Bought special, 2185, 12720, 22, 1356470, 85, 19, 18, 23
Dupe special, 2221, 12720, 840, 1379150, 87, 19, 18, 23
Dupe common, 2250, 12720, 792, 1397420, 87, 19, 18, 23
Bought common, 2279, 12720, 19, 1415690, 88, 19, 19, 23
Bought common, 2317, 12720, 213, 1439630, 90, 19, 20, 23
Bought common, 2351, 12720, 5, 1461050, 91, 19, 21, 23
Bought common, 2390, 12720, 112, 1485620, 92, 19, 22, 23
Dupe common, 2428, 12720, 781, 1509560, 93, 19, 22, 23
Bought common, 2455, 12720, 7, 1526570, 94, 19, 23, 23
Dupe common, 2493, 12720, 801, 1550510, 95, 19, 23, 23
Dupe common, 2520, 12720, 777, 1567520, 96, 19, 23, 23
Bought special, 2549, 12720, 4, 1585790, 97, 19, 23, 24
Dupe common, 2587, 12720, 798, 1609730, 98, 19, 23, 24
Dupe special, 2614, 12720, 774, 1626740, 99, 19, 23, 24
Dupe special, 2642, 12720, 813, 1644380, 100, 19, 23, 24
Dupe special, 2670, 12720, 852, 1662020, 101, 19, 23, 24
Bought common, 2698, 12720, 16, 1679660, 102, 19, 24, 24
Dupe common, 2736, 12720, 810, 1703600, 103, 19, 24, 24
Bought special, 2763, 12720, 36, 1720610, 104, 19, 24, 25
Dupe special, 2800, 12720, 767, 1743920, 105, 19, 24, 25
Bought special, 2830, 12720, 182, 1762820, 106, 19, 24, 26
Dupe common, 2867, 12720, 788, 1786130, 107, 19, 24, 26
Dupe common, 2894, 12720, 764, 1803140, 108, 19, 24, 26
Dupe special, 2922, 12720, 803, 1820780, 109, 19, 24, 26
Bought special, 2951, 12720, 5, 1839050, 109, 19, 24, 27
Dupe common, 2988, 12720, 761, 1862360, 111, 19, 24, 27
Dupe special, 3016, 12720, 800, 1880000, 112, 19, 24, 27
Bought common, 3045, 12720, 2, 1898270, 112, 19, 25, 27
Bought common, 3080, 12720, 7, 1920320, 114, 19, 26, 27
Bought common, 3120, 12720, 177, 1945520, 115, 19, 27, 27
Bought common, 3157, 12720, 33, 1968830, 116, 19, 28, 27
Dupe special, 3194, 12720, 764, 1992140, 117, 19, 28, 27
Dupe special, 3222, 12720, 803, 2009780, 118, 19, 28, 27
Dupe common, 3250, 12720, 842, 2027420, 119, 19, 28, 27
Bought special, 3278, 12720, 6, 2045060, 120, 19, 28, 28
Dupe special, 3316, 12720, 800, 2069000, 121, 19, 28, 28
Bought common, 3343, 12720, 26, 2086010, 122, 19, 29, 28
Dupe special, 3380, 12720, 757, 2109320, 123, 19, 29, 28
Dupe common, 3410, 12720, 922, 2128220, 124, 19, 29, 28
Dupe common, 3437, 12720, 773, 2145230, 125, 19, 29, 28
Dupe common, 3465, 12720, 812, 2162870, 126, 19, 29, 28
Dupe special, 3492, 12720, 788, 2179880, 127, 19, 29, 28
Dupe special, 3522, 12720, 803, 2198780, 127, 19, 29, 28
Dupe common, 3550, 12720, 842, 2216420, 128, 19, 29, 28
Dupe common, 3578, 12720, 756, 2234060, 129, 19, 29, 28
Dupe special, 3606, 12720, 795, 2251700, 130, 19, 29, 28
Dupe common, 3633, 12720, 771, 2268710, 131, 19, 29, 28
Bought special, 3661, 12720, 60, 2286350, 132, 19, 29, 29
Dupe common, 3700, 12720, 917, 2310920, 133, 19, 29, 29
Dupe common, 3727, 12720, 768, 2327930, 134, 19, 29, 29
Dupe common, 3755, 12720, 807, 2345570, 135, 19, 29, 29
Dupe common, 3782, 12720, 783, 2362580, 136, 19, 29, 29
Dupe common, 3810, 12720, 822, 2380220, 137, 19, 29, 29
Dupe common, 3840, 12720, 987, 2399120, 138, 19, 29, 29
Dupe common, 3868, 12720, 751, 2416760, 138, 19, 29, 29
Dupe common, 3896, 12720, 790, 2434400, 139, 19, 29, 29
Dupe common, 3923, 12720, 766, 2451410, 140, 19, 29, 29
Bought special, 3951, 12720, 55, 2469050, 141, 19, 29, 30

