Action, games, score, coin, xp, level, staples, commons, specials
Bought staple, 134, 21200, 60, 122100, 24, 7, 3, 0
Dupe staple, 142, 21200, 283, 130580, 24, 7, 3, 0
Bought staple, 149, 21200, 25, 138000, 24, 8, 3, 0
Bought staple, 156, 21200, 42, 145420, 25, 9, 3, 0
Bought special, 180, 21200, 111, 170860, 26, 9, 3, 1
Bought staple, 188, 21200, 109, 179340, 27, 10, 3, 1
Bought staple, 196, 21200, 82, 187820, 27, 11, 3, 1
Bought common, 220, 21200, 151, 213260, 28, 11, 4, 1
Bought common, 244, 21200, 95, 238700, 29, 11, 5, 1
Bought staple, 250, 21200, 6, 245060, 30, 12, 5, 1
Dupe staple, 260, 21200, 441, 255660, 30, 12, 5, 1
Bought common, 281, 21200, 67, 277920, 31, 12, 6, 1
Dupe staple, 289, 21200, 315, 286400, 32, 12, 6, 1
Bought common, 310, 21200, 66, 308660, 33, 12, 7, 1
Bought staple, 319, 21200, 20, 318200, 33, 13, 7, 1
Bought common, 341, 21200, 27, 341520, 35, 13, 8, 1
Dupe staple, 350, 21200, 356, 351060, 35, 13, 8, 1
Dupe staple, 357, 21200, 348, 358480, 35, 13, 8, 1
Bought staple, 361, 21200, 47, 362720, 36, 14, 8, 1
Bought special, 386, 21200, 97, 389220, 37, 14, 8, 2
Dupe staple, 394, 21200, 320, 397700, 37, 14, 8, 2
Bought staple, 400, 21200, 231, 404060, 38, 15, 8, 2
Bought staple, 408, 21200, 79, 412540, 38, 16, 8, 2
Bought staple, 415, 21200, 96, 419960, 39, 17, 8, 2
Bought common, 439, 21200, 40, 445400, 40, 17, 9, 2
Bought special, 462, 21200, 3, 469780, 41, 17, 9, 3
Dupe special, 487, 21200, 803, 496280, 42, 17, 9, 3
Bought common, 504, 21200, 5, 514300, 43, 17, 10, 3
Bought common, 528, 21200, 99, 539740, 45, 17, 11, 3
Bought common, 551, 21200, 62, 564120, 46, 17, 12, 3
Bought special, 575, 21200, 6, 589560, 47, 17, 12, 4
Dupe staple, 584, 21200, 335, 599100, 47, 17, 12, 4
Bought special, 604, 21200, 5, 620300, 49, 17, 12, 5
Bought staple, 613, 21200, 84, 629840, 49, 18, 12, 5
Bought special, 637, 21200, 28, 655280, 50, 18, 12, 6
Bought common, 660, 21200, 141, 679660, 52, 18, 13, 6
Bought special, 684, 21200, 85, 705100, 53, 18, 13, 7
Bought common, 708, 21200, 29, 730540, 54, 18, 14, 7
Bought special, 732, 21200, 98, 755980, 55, 18, 14, 8
Bought common, 755, 21200, 86, 780360, 57, 18, 15, 8
Dupe common, 779, 21200, 780, 805800, 58, 18, 15, 8
Bought special, 797, 21200, 88, 824880, 59, 18, 15, 9
Bought special, 820, 21200, 51, 849260, 60, 18, 15, 10
Bought special, 845, 21200, 101, 875760, 61, 18, 15, 11
Bought common, 868, 21200, 89, 900140, 63, 18, 16, 11
Dupe special, 891, 21200, 802, 924520, 64, 18, 16, 11
Bought special, 910, 21200, 216, 944660, 65, 18, 16, 12
Dupe common, 933, 21200, 804, 969040, 66, 18, 16, 12
Bought special, 950, 21200, 6, 987060, 67, 18, 16, 13
Bought special, 975, 21200, 56, 1013560, 68, 18, 16, 14
Dupe special, 1000, 21200, 1131, 1040060, 70, 18, 16, 14
Bought common, 1017, 21200, 58, 1058080, 70, 18, 17, 14
Bought common, 1040, 21200, 171, 1082460, 72, 18, 18, 14
Dupe special, 1063, 21200, 759, 1106840, 73, 18, 18, 14
Bought special, 1081, 21200, 67, 1125920, 74, 18, 18, 15
Bought common, 1105, 21200, 11, 1151360, 75, 18, 19, 15
Bought staple, 1113, 21200, 134, 1159840, 76, 19, 19, 15
Bought special, 1137, 21200, 78, 1185280, 77, 19, 19, 16
Dupe special, 1160, 21200, 791, 1209660, 78, 19, 19, 16
Bought common, 1179, 21200, 80, 1229800, 79, 19, 20, 16
Dupe special, 1202, 21200, 793, 1254180, 80, 19, 20, 16
Bought special, 1220, 21200, 101, 1273260, 81, 19, 20, 17
Dupe common, 1244, 21200, 795, 1298700, 82, 19, 20, 17
Bought common, 1262, 21200, 103, 1317780, 83, 19, 21, 17
Bought special, 1285, 21200, 91, 1342160, 85, 19, 21, 18
Bought common, 1309, 21200, 35, 1367600, 86, 19, 22, 18
Bought special, 1333, 21200, 104, 1393040, 87, 19, 22, 19
Bought common, 1357, 21200, 48, 1418480, 88, 19, 23, 19
Dupe special, 1380, 21200, 911, 1442860, 90, 19, 23, 19
Bought special, 1398, 21200, 94, 1461940, 91, 19, 23, 20
Bought special, 1421, 21200, 57, 1486320, 92, 19, 23, 21
Dupe common, 1445, 21200, 751, 1511760, 93, 19, 23, 21
Dupe special, 1463, 21200, 809, 1530840, 94, 19, 23, 21
Bought common, 1480, 21200, 11, 1548860, 95, 19, 24, 21
Dupe special, 1505, 21200, 811, 1575360, 96, 19, 24, 21
Bought special, 1522, 21200, 13, 1593380, 97, 19, 24, 22
Dupe common, 1547, 21200, 963, 1619880, 99, 19, 24, 22
Dupe common, 1564, 21200, 765, 1637900, 99, 19, 24, 22
Bought special, 1582, 21200, 73, 1656980, 100, 19, 24, 23
Dupe special, 1605, 21200, 811, 1681360, 102, 19, 24, 23
Dupe common, 1622, 21200, 763, 1699380, 103, 19, 24, 23
Dupe special, 1641, 21200, 927, 1719520, 104, 19, 24, 23
Bought common, 1660, 21200, 341, 1739660, 105, 19, 25, 23
Dupe common, 1682, 21200, 823, 1762980, 106, 19, 25, 23
Bought special, 1700, 21200, 131, 1782060, 107, 19, 25, 24
Dupe special, 1724, 21200, 825, 1807500, 108, 19, 25, 24
Dupe special, 1741, 21200, 777, 1825520, 109, 19, 25, 24
Bought special, 1760, 21200, 191, 1845660, 110, 19, 25, 25
Bought common, 1783, 21200, 29, 1870040, 111, 19, 26, 25
Dupe common, 1808, 21200, 829, 1896540, 112, 19, 26, 25
Dupe special, 1825, 21200, 781, 1914560, 113, 19, 26, 25
Dupe common, 1843, 21200, 839, 1933640, 114, 19, 26, 25
Dupe common, 1860, 21200, 791, 1951660, 115, 19, 26, 25
Bought common, 1879, 21200, 80, 1971800, 116, 19, 27, 25
Dupe special, 1902, 21200, 793, 1996180, 117, 19, 27, 25
Dupe common, 1920, 21200, 851, 2015260, 118, 19, 27, 25
Dupe common, 1938, 21200, 784, 2034340, 119, 19, 27, 25
Dupe special, 1956, 21200, 842, 2053420, 120, 19, 27, 25
Dupe common, 1973, 21200, 794, 2071440, 121, 19, 27, 25
Bought common, 1991, 21200, 102, 2090520, 122, 19, 28, 25
Dupe common, 2015, 21200, 796, 2115960, 123, 19, 28, 25
Dupe common, 2033, 21200, 854, 2135040, 124, 19, 28, 25
Bought special, 2050, 21200, 56, 2153060, 125, 19, 28, 26
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 28, 26
Dupe common, 2092, 21200, 808, 2197580, 127, 19, 28, 26
Dupe common, 2110, 21200, 866, 2216660, 128, 19, 28, 26
Dupe common, 2128, 21200, 799, 2235740, 129, 19, 28, 26
Bought special, 2145, 21200, 1, 2253760, 130, 19, 28, 27
Dupe common, 2169, 21200, 845, 2279200, 132, 19, 28, 27
Bought special, 2187, 21200, 3, 2298280, 132, 19, 28, 28
Dupe special, 2210, 21200, 866, 2322660, 134, 19, 28, 28
Dupe special, 2228, 21200, 799, 2341740, 135, 19, 28, 28
Dupe common, 2245, 21200, 751, 2359760, 136, 19, 28, 28
Dupe common, 2264, 21200, 915, 2379900, 137, 19, 28, 28
Dupe common, 2282, 21200, 823, 2398980, 137, 19, 28, 28
Dupe common, 2300, 21200, 881, 2418060, 138, 19, 28, 28
Bought special, 2318, 21200, 64, 2437140, 139, 19, 28, 29
Dupe common, 2340, 21200, 821, 2460460, 141, 19, 28, 29
Dupe special, 2358, 21200, 754, 2479540, 142, 19, 28, 29
Dupe common, 2377, 21200, 918, 2499680, 143, 19, 28, 29
Dupe common, 2395, 21200, 826, 2518760, 143, 19, 28, 29
Dupe special, 2412, 21200, 778, 2536780, 144, 19, 28, 29
Dupe common, 2430, 21200, 836, 2555860, 145, 19, 28, 29
Dupe common, 2448, 21200, 769, 2574940, 146, 19, 28, 29
Bought special, 2466, 21200, 77, 2594020, 147, 19, 28, 30
Dupe special, 2490, 21200, 1046, 2619460, 149, 19, 28, 30
Dupe special, 2508, 21200, 829, 2638540, 149, 19, 28, 30
Dupe special, 2525, 21200, 781, 2656560, 150, 19, 28, 30
Dupe common, 2543, 21200, 839, 2675640, 151, 19, 28, 30
Dupe common, 2560, 21200, 791, 2693660, 152, 19, 28, 30
Dupe special, 2579, 21200, 830, 2713800, 153, 19, 28, 30
Dupe special, 2596, 21200, 782, 2731820, 154, 19, 28, 30
Dupe common, 2614, 21200, 840, 2750900, 155, 19, 28, 30
Bought common, 2631, 21200, 42, 2768920, 156, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought special, 30, 14800, 170, 18700, 12, 1, 0, 1
Bought staple, 37, 15600, 12, 24120, 14, 2, 0, 1
Bought staple, 46, 17200, 33, 31580, 15, 3, 0, 1
Bought staple, 54, 18000, 16, 38660, 16, 4, 0, 1
Bought staple, 60, 18800, 1, 44260, 18, 5, 0, 1
Bought staple, 69, 20400, 49, 53240, 19, 6, 0, 1
Dupe staple, 75, 21200, 356, 59560, 21, 6, 0, 1
Bought staple, 80, 21200, 11, 64860, 21, 7, 0, 1
Bought staple, 90, 21200, 196, 75460, 21, 8, 0, 1
Bought staple, 97, 21200, 88, 82880, 22, 9, 0, 1
Bought staple, 105, 21200, 61, 91360, 22, 10, 0, 1
Bought staple, 113, 21200, 184, 99840, 23, 11, 0, 1
Bought special, 136, 21200, 22, 124220, 24, 11, 0, 2
Bought common, 160, 21200, 91, 149660, 25, 11, 1, 2
Bought staple, 169, 21200, 195, 159200, 26, 12, 1, 2
Bought special, 191, 21200, 52, 182520, 27, 12, 1, 3
Bought special, 216, 21200, 102, 209020, 28, 12, 1, 4
Bought staple, 224, 21200, 75, 217500, 28, 13, 1, 4
Bought common, 247, 21200, 63, 241880, 30, 13, 2, 4
Dupe staple, 255, 21200, 286, 250360, 30, 13, 2, 4
Bought staple, 261, 21200, 47, 256720, 30, 14, 2, 4
Bought common, 284, 21200, 35, 281100, 32, 14, 3, 4
Bought staple, 292, 21200, 8, 289580, 32, 15, 3, 4
Bought common, 317, 21200, 58, 316080, 33, 15, 4, 4
Dupe staple, 324, 21200, 325, 323500, 34, 15, 4, 4
Bought common, 346, 21200, 57, 346820, 35, 15, 5, 4
Dupe staple, 354, 21200, 280, 355300, 35, 15, 5, 4
Bought common, 376, 21200, 12, 378620, 36, 15, 6, 4
Bought common, 400, 21200, 231, 404060, 38, 15, 7, 4
Bought common, 423, 21200, 69, 428440, 39, 15, 8, 4
Bought special, 447, 21200, 13, 453880, 40, 15, 8, 5
Bought special, 471, 21200, 232, 479320, 42, 15, 8, 6
Bought common, 494, 21200, 70, 503700, 43, 15, 9, 6
Bought special, 518, 21200, 14, 529140, 44, 15, 9, 7
Bought staple, 527, 21200, 93, 538680, 44, 16, 9, 7
Bought staple, 533, 21200, 4, 545040, 45, 17, 9, 7
Bought special, 558, 21200, 54, 571540, 46, 17, 9, 8
Bought special, 581, 21200, 17, 595920, 47, 17, 9, 9
Bought special, 604, 21200, 5, 620300, 49, 17, 9, 10
Dupe special, 629, 21200, 805, 646800, 50, 17, 9, 10
Bought common, 646, 21200, 7, 664820, 51, 17, 10, 10
Bought common, 670, 21200, 76, 690260, 52, 17, 11, 10
Bought special, 694, 21200, 20, 715700, 53, 17, 11, 11
Bought common, 717, 21200, 8, 740080, 55, 17, 12, 11
Bought common, 741, 21200, 77, 765520, 56, 17, 13, 11
Bought special, 765, 21200, 21, 790960, 57, 17, 13, 12
Bought special, 790, 21200, 196, 817460, 58, 17, 13, 13
Bought staple, 797, 21200, 88, 824880, 59, 18, 13, 13
Dupe special, 820, 21200, 801, 849260, 60, 18, 13, 13
Bought common, 839, 21200, 90, 869400, 61, 18, 14, 13
Dupe special, 862, 21200, 803, 893780, 62, 18, 14, 13
Bought special, 880, 21200, 111, 912860, 63, 18, 14, 14
Bought common, 904, 21200, 55, 938300, 64, 18, 15, 14
Bought common, 927, 21200, 43, 962680, 66, 18, 16, 14
Dupe staple, 935, 21200, 266, 971160, 66, 18, 16, 14
Dupe special, 958, 21200, 854, 995540, 67, 18, 16, 14
Bought common, 975, 21200, 56, 1013560, 68, 18, 17, 14
Dupe common, 1000, 21200, 1131, 1040060, 70, 18, 17, 14
Bought special, 1017, 21200, 58, 1058080, 70, 18, 17, 15
Dupe staple, 1024, 21200, 325, 1065500, 71, 18, 17, 15
Bought common, 1046, 21200, 57, 1088820, 72, 18, 18, 15
Dupe staple, 1054, 21200, 280, 1097300, 72, 18, 18, 15
Dupe common, 1075, 21200, 806, 1119560, 74, 18, 18, 15
Bought common, 1094, 21200, 220, 1139700, 75, 18, 19, 15
Dupe common, 1117, 21200, 808, 1164080, 76, 18, 19, 15
Bought special, 1134, 21200, 10, 1182100, 77, 18, 19, 16
Bought special, 1159, 21200, 60, 1208600, 78, 18, 19, 17
Bought common, 1182, 21200, 23, 1232980, 79, 18, 20, 17
Bought common, 1207, 21200, 223, 1259480, 81, 18, 21, 17
Dupe common, 1230, 21200, 936, 1283860, 82, 18, 21, 17
Bought special, 1247, 21200, 13, 1301880, 83, 18, 21, 18
Dupe special, 1271, 21200, 832, 1327320, 84, 18, 21, 18
Dupe staple, 1273, 21200, 294, 1329440, 84, 18, 21, 18
Bought common, 1295, 21200, 26, 1352760, 85, 18, 22, 18
Dupe staple, 1302, 21200, 293, 1360180, 86, 18, 22, 18
Bought special, 1324, 21200, 25, 1383500, 87, 18, 22, 19
Bought special, 1349, 21200, 75, 1410000, 88, 18, 22, 20
Dupe special, 1372, 21200, 788, 1434380, 89, 18, 22, 20
Dupe special, 1390, 21200, 846, 1453460, 90, 18, 22, 20
Dupe special, 1408, 21200, 779, 1472540, 91, 18, 22, 20
Bought special, 1426, 21200, 87, 1491620, 92, 18, 22, 21
Bought special, 1450, 21200, 156, 1517060, 93, 18, 22, 22
Dupe staple, 1457, 21200, 298, 1524480, 94, 18, 22, 22
Bought common, 1479, 21200, 30, 1547800, 95, 18, 23, 22
Dupe staple, 1487, 21200, 253, 1556280, 95, 18, 23, 22
Bought common, 1509, 21200, 135, 1579600, 97, 18, 24, 22
Bought common, 1532, 21200, 98, 1603980, 98, 18, 25, 22
Dupe common, 1556, 21200, 792, 1629420, 99, 18, 25, 22
Dupe staple, 1558, 21200, 254, 1631540, 99, 18, 25, 22
Dupe staple, 1564, 21200, 265, 1637900, 99, 18, 25, 22
Dupe staple, 1570, 21200, 426, 1644260, 100, 18, 25, 22
Dupe common, 1591, 21200, 802, 1666520, 101, 18, 25, 22
Dupe common, 1610, 21200, 966, 1686660, 102, 18, 25, 22
Bought staple, 1611, 21200, 72, 1687720, 102, 19, 25, 22
Dupe special, 1635, 21200, 766, 1713160, 103, 19, 25, 22
Dupe special, 1653, 21200, 824, 1732240, 104, 19, 25, 22
Bought special, 1670, 21200, 26, 1750260, 105, 19, 25, 23
Dupe common, 1695, 21200, 826, 1776760, 106, 19, 25, 23
Bought special, 1712, 21200, 28, 1794780, 107, 19, 25, 24
Dupe common, 1735, 21200, 766, 1819160, 109, 19, 25, 24
Bought common, 1754, 21200, 180, 1839300, 110, 19, 26, 24
Dupe special, 1777, 21200, 768, 1863680, 111, 19, 26, 24
Dupe special, 1795, 21200, 826, 1882760, 112, 19, 26, 24
Dupe common, 1812, 21200, 778, 1900780, 113, 19, 26, 24
Bought special, 1830, 21200, 86, 1919860, 114, 19, 26, 25
Bought special, 1854, 21200, 30, 1945300, 115, 19, 26, 26
Dupe special, 1879, 21200, 830, 1971800, 116, 19, 26, 26
Dupe special, 1896, 21200, 782, 1989820, 117, 19, 26, 26
Bought special, 1914, 21200, 90, 2008900, 118, 19, 26, 27
Dupe special, 1938, 21200, 784, 2034340, 119, 19, 26, 27
Dupe special, 1956, 21200, 842, 2053420, 120, 19, 26, 27
Bought common, 1973, 21200, 44, 2071440, 121, 19, 27, 27
Dupe special, 1998, 21200, 844, 2097940, 122, 19, 27, 27
Dupe common, 2015, 21200, 796, 2115960, 123, 19, 27, 27
Dupe common, 2033, 21200, 854, 2135040, 124, 19, 27, 27
Bought special, 2050, 21200, 56, 2153060, 125, 19, 27, 28
Dupe common, 2075, 21200, 1006, 2179560, 127, 19, 27, 28
Dupe special, 2092, 21200, 808, 2197580, 127, 19, 27, 28
Bought common, 2110, 21200, 116, 2216660, 128, 19, 28, 28
Bought special, 2133, 21200, 104, 2241040, 130, 19, 28, 29
Dupe common, 2157, 21200, 798, 2266480, 131, 19, 28, 29
Dupe special, 2175, 21200, 856, 2285560, 132, 19, 28, 29
Dupe common, 2192, 21200, 808, 2303580, 133, 19, 28, 29
Bought special, 2210, 21200, 116, 2322660, 134, 19, 28, 30
Dupe common, 2234, 21200, 810, 2348100, 135, 19, 28, 30
Dupe common, 2251, 21200, 762, 2366120, 136, 19, 28, 30
Dupe special, 2270, 21200, 926, 2386260, 137, 19, 28, 30
Bought common, 2287, 21200, 3, 2404280, 138, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought common, 69, 20400, 49, 53240, 19, 6, 1, 0
Bought staple, 75, 21200, 106, 59560, 21, 7, 1, 0
Bought staple, 83, 21200, 79, 68040, 21, 8, 1, 0
Bought special, 107, 21200, 23, 93480, 22, 8, 1, 1
Bought staple, 114, 21200, 40, 100900, 23, 9, 1, 1
Dupe staple, 122, 21200, 263, 109380, 23, 9, 1, 1
Bought staple, 129, 21200, 5, 116800, 23, 10, 1, 1
Bought staple, 136, 21200, 22, 124220, 24, 11, 1, 1
Dupe staple, 145, 21200, 351, 133760, 24, 11, 1, 1
Bought special, 167, 21200, 83, 157080, 25, 11, 1, 2
Dupe staple, 174, 21200, 350, 164500, 26, 11, 1, 2
Bought common, 196, 21200, 82, 187820, 27, 11, 2, 2
Bought common, 220, 21200, 151, 213260, 28, 11, 3, 2
Bought special, 244, 21200, 95, 238700, 29, 11, 3, 3
Bought staple, 250, 21200, 6, 245060, 30, 12, 3, 3
Bought common, 275, 21200, 56, 271560, 31, 12, 4, 3
Dupe staple, 283, 21200, 429, 280040, 32, 12, 4, 3
Bought special, 304, 21200, 55, 302300, 33, 12, 4, 4
Bought special, 329, 21200, 105, 328800, 34, 12, 4, 5
Bought common, 352, 21200, 68, 353180, 35, 12, 5, 5
Bought special, 376, 21200, 12, 378620, 36, 12, 5, 6
Dupe staple, 383, 21200, 279, 386040, 37, 12, 5, 6
Dupe staple, 390, 21200, 396, 393460, 37, 12, 5, 6
Bought staple, 396, 21200, 182, 399820, 38, 13, 5, 6
Bought common, 419, 21200, 20, 424200, 39, 13, 6, 6
Dupe staple, 428, 21200, 349, 433740, 39, 13, 6, 6
Bought staple, 433, 21200, 4, 439040, 39, 14, 6, 6
Bought special, 457, 21200, 98, 464480, 41, 14, 6, 7
Bought staple, 465, 21200, 71, 472960, 41, 15, 6, 7
Bought common, 489, 21200, 15, 498400, 42, 15, 7, 7
Bought special, 511, 21200, 22, 521720, 44, 15, 7, 8
Bought special, 536, 21200, 72, 548220, 45, 15, 7, 9
Bought special, 560, 21200, 141, 573660, 46, 15, 7, 10
Bought common, 584, 21200, 85, 599100, 47, 15, 8, 10
Bought special, 607, 21200, 73, 623480, 49, 15, 8, 11
Dupe staple, 615, 21200, 296, 631960, 49, 15, 8, 11
Bought common, 637, 21200, 28, 655280, 50, 15, 9, 11
Bought special, 660, 21200, 141, 679660, 52, 15, 9, 12
Bought special, 684, 21200, 85, 705100, 53, 15, 9, 13
Bought staple, 692, 21200, 58, 713580, 53, 16, 9, 13
Dupe common, 716, 21200, 752, 739020, 54, 16, 9, 13
Bought staple, 717, 21200, 8, 740080, 55, 17, 9, 13
Dupe staple, 726, 21200, 337, 749620, 55, 17, 9, 13
Bought special, 748, 21200, 69, 772940, 56, 17, 9, 14
Bought special, 771, 21200, 32, 797320, 57, 17, 9, 15
Bought common, 794, 21200, 20, 821700, 59, 17, 10, 15
Dupe common, 819, 21200, 820, 848200, 60, 17, 10, 15
Bought common, 836, 21200, 22, 866220, 61, 17, 11, 15
Dupe staple, 845, 21200, 351, 875760, 61, 17, 11, 15
Dupe special, 867, 21200, 833, 899080, 62, 17, 11, 15
Dupe staple, 868, 21200, 339, 900140, 63, 17, 11, 15
Bought common, 890, 21200, 196, 923460, 64, 17, 12, 15
Bought common, 913, 21200, 34, 947840, 65, 17, 13, 15
Dupe staple, 921, 21200, 257, 956320, 65, 17, 13, 15
Dupe common, 943, 21200, 889, 979640, 67, 17, 13, 15
Bought special, 961, 21200, 47, 998720, 67, 17, 13, 16
Bought special, 984, 21200, 35, 1023100, 69, 17, 13, 17
Bought common, 1009, 21200, 85, 1049600, 70, 17, 14, 17
Dupe staple, 1017, 21200, 308, 1058080, 70, 17, 14, 17
Dupe staple, 1021, 21200, 257, 1062320, 71, 17, 14, 17
Dupe staple, 1029, 21200, 355, 1070800, 71, 17, 14, 17
Dupe staple, 1034, 21200, 260, 1076100, 71, 17, 14, 17
Bought common, 1056, 21200, 142, 1099420, 73, 17, 15, 17
Bought common, 1080, 21200, 211, 1124860, 74, 17, 16, 17
Dupe common, 1103, 21200, 799, 1149240, 75, 17, 16, 17
Bought common, 1120, 21200, 1, 1167260, 76, 17, 17, 17
Bought common, 1145, 21200, 51, 1193760, 77, 17, 18, 17
Bought common, 1169, 21200, 145, 1219200, 79, 17, 19, 17
Dupe common, 1191, 21200, 752, 1242520, 80, 17, 19, 17
Dupe common, 1210, 21200, 916, 1262660, 81, 17, 19, 17
Bought special, 1228, 21200, 99, 1281740, 82, 17, 19, 18
Dupe special, 1251, 21200, 812, 1306120, 83, 17, 19, 18
Bought special, 1270, 21200, 226, 1326260, 84, 17, 19, 19
Bought common, 1293, 21200, 64, 1350640, 85, 17, 20, 19
Bought common, 1317, 21200, 8, 1376080, 86, 17, 21, 19
Dupe staple, 1324, 21200, 275, 1383500, 87, 17, 21, 19
Bought staple, 1330, 21200, 36, 1389860, 87, 18, 21, 19
Dupe common, 1355, 21200, 836, 1416360, 88, 18, 21, 19
Bought special, 1372, 21200, 38, 1434380, 89, 18, 21, 20
Dupe common, 1396, 21200, 882, 1459820, 91, 18, 21, 20
Dupe common, 1414, 21200, 790, 1478900, 91, 18, 21, 20
Bought special, 1432, 21200, 98, 1497980, 92, 18, 21, 21
Dupe common, 1455, 21200, 836, 1522360, 94, 18, 21, 21
Bought staple, 1457, 21200, 48, 1524480, 94, 19, 21, 21
Bought special, 1480, 21200, 11, 1548860, 95, 19, 21, 22
Bought common, 1505, 21200, 61, 1575360, 96, 19, 22, 22
Dupe common, 1528, 21200, 799, 1599740, 98, 19, 22, 22
Dupe special, 1547, 21200, 963, 1619880, 99, 19, 22, 22
Bought common, 1564, 21200, 15, 1637900, 99, 19, 23, 22
Dupe common, 1587, 21200, 753, 1662280, 101, 19, 23, 22
Bought common, 1605, 21200, 61, 1681360, 102, 19, 24, 22
Dupe special, 1629, 21200, 755, 1706800, 103, 19, 24, 22
Dupe special, 1647, 21200, 813, 1725880, 104, 19, 24, 22
Bought common, 1664, 21200, 15, 1743900, 105, 19, 25, 22
Dupe common, 1689, 21200, 815, 1770400, 106, 19, 25, 22
Bought special, 1706, 21200, 17, 1788420, 107, 19, 25, 23
Dupe common, 1730, 21200, 836, 1813860, 108, 19, 25, 23
Bought special, 1748, 21200, 19, 1832940, 109, 19, 25, 24
Bought common, 1772, 21200, 88, 1858380, 110, 19, 26, 24
Dupe special, 1795, 21200, 826, 1882760, 112, 19, 26, 24
Dupe common, 1812, 21200, 778, 1900780, 113, 19, 26, 24
Dupe special, 1830, 21200, 836, 1919860, 114, 19, 26, 24
Bought special, 1849, 21200, 125, 1940000, 115, 19, 26, 25
Dupe common, 1872, 21200, 838, 1964380, 116, 19, 26, 25
Dupe common, 1890, 21200, 896, 1983460, 117, 19, 26, 25
Bought common, 1908, 21200, 79, 2002540, 118, 19, 27, 25
Bought common, 1931, 21200, 42, 2026920, 119, 19, 28, 25
Dupe common, 1956, 21200, 842, 2053420, 120, 19, 28, 25
Bought special, 1973, 21200, 44, 2071440, 121, 19, 28, 26
Dupe special, 1998, 21200, 844, 2097940, 122, 19, 28, 26
Bought special, 2015, 21200, 46, 2115960, 123, 19, 28, 27
Bought special, 2038, 21200, 34, 2140340, 125, 19, 28, 28
Dupe special, 2062, 21200, 853, 2165780, 126, 19, 28, 28
Dupe common, 2080, 21200, 911, 2184860, 127, 19, 28, 28
Dupe special, 2098, 21200, 844, 2203940, 128, 19, 28, 28
Dupe common, 2115, 21200, 796, 2221960, 129, 19, 28, 28
Bought special, 2133, 21200, 104, 2241040, 130, 19, 28, 29
Dupe common, 2157, 21200, 798, 2266480, 131, 19, 28, 29
Dupe special, 2175, 21200, 856, 2285560, 132, 19, 28, 29
Bought special, 2192, 21200, 58, 2303580, 133, 19, 28, 30
Dupe special, 2216, 21200, 752, 2329020, 134, 19, 28, 30
Dupe common, 2234, 21200, 810, 2348100, 135, 19, 28, 30
Dupe common, 2251, 21200, 762, 2366120, 136, 19, 28, 30
Bought common, 2270, 21200, 176, 2386260, 137, 19, 29, 30

Bought staple, 3, 8400, 15, 1400, 5, 1, 0, 0
Bought staple, 11, 11600, 6, 5560, 8, 2, 0, 0
Bought staple, 20, 14000, 171, 11460, 11, 3, 0, 0
Bought staple, 30, 14800, 170, 18700, 12, 4, 0, 0
Bought staple, 37, 15600, 12, 24120, 14, 5, 0, 0
Bought staple, 46, 17200, 33, 31580, 15, 6, 0, 0
Bought staple, 54, 18000, 16, 38660, 16, 7, 0, 0
Bought staple, 60, 18800, 1, 44260, 18, 8, 0, 0
Dupe staple, 69, 20400, 299, 53240, 19, 8, 0, 0
Bought staple, 74, 21200, 100, 58500, 20, 9, 0, 0
Bought staple, 80, 21200, 11, 64860, 21, 10, 0, 0
Bought special, 105, 21200, 61, 91360, 22, 10, 0, 1
Dupe staple, 113, 21200, 434, 99840, 23, 10, 0, 1
Bought staple, 119, 21200, 70, 106200, 23, 11, 0, 1
Bought common, 142, 21200, 33, 130580, 24, 11, 1, 1
Dupe staple, 150, 21200, 256, 139060, 24, 11, 1, 1
Bought common, 171, 21200, 32, 161320, 26, 11, 2, 1
Bought special, 196, 21200, 82, 187820, 27, 11, 2, 2
Bought staple, 204, 21200, 55, 196300, 27, 12, 2, 2
Bought common, 227, 21200, 43, 220680, 29, 12, 3, 2
Bought special, 250, 21200, 6, 245060, 30, 12, 3, 3
Bought staple, 260, 21200, 191, 255660, 30, 13, 3, 3
Bought staple, 267, 21200, 83, 263080, 31, 14, 3, 3
Dupe staple, 275, 21200, 306, 271560, 31, 14, 3, 3
Bought staple, 281, 21200, 67, 277920, 31, 15, 3, 3
Dupe staple, 289, 21200, 315, 286400, 32, 15, 3, 3
Bought common, 310, 21200, 66, 308660, 33, 15, 4, 3
Bought common, 334, 21200, 10, 334100, 34, 15, 5, 3
Bought special, 358, 21200, 104, 359540, 36, 15, 5, 4
Dupe staple, 366, 21200, 327, 368020, 36, 15, 5, 4
Bought staple, 372, 21200, 88, 374380, 36, 16, 5, 4
Bought common, 396, 21200, 182, 399820, 38, 16, 6, 4
Bought special, 419, 21200, 20, 424200, 39, 16, 6, 5
